date,rank,symbol,ltp,pct_chg,volume,value_cr,scan_clause,name,pct_change,tag,source,fetched_at,close,close_x_volume
2026-07-08,25,AEGISVOPAK,294.32,5.13,338.58,11503811.0,t0_5pct_liq1cr,,,,,,,
2026-07-08,1,ITDC,723.4,2.93,32758491.0,2369.75,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,2,NAUKRI,1179.0,1.69,10975945.0,1294.06,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,3,PWL,146.64,-1.44,86650598.0,1270.64,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,4,SHAREINDIA,177.72,7.77,70663043.0,1255.82,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,5,SWIGGY,261.41,-1.83,36474952.0,953.49,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,6,IOLCP,167.11,1.25,33183238.0,554.53,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,7,WABAG,2081.4,-5.53,1069440.0,222.59,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,8,RITES,223.13,-5.22,9962964.0,222.3,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,9,AEGISVOPAK,276.61,-6.02,4611866.0,127.57,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,10,TBZ,201.7,1.5,5632167.0,113.6,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,11,NATCOPHARM,966.3,-1.81,1059449.0,102.37,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,12,CYIENTDLM,521.1,-2.92,1261030.0,65.71,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,13,RSYSTEMS,234.95,-0.74,2519582.0,59.2,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,14,VINCOFE,154.93,-3.87,2296207.0,35.58,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,15,LATENTVIEW,292.8,-2.74,918222.0,26.89,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,16,CEIGALL,366.15,-3.4,721464.0,26.42,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,17,DHANBANK,33.63,-7.15,4768673.0,16.04,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,18,GANESHHOU,822.75,-2.66,168791.0,13.89,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,19,TAJGVK,350.2,-3.25,321281.0,11.25,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,20,DBSTOCKBRO,44.67,6.0,1380038.0,6.16,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,21,PANSARI,356.4,0.38,96005.0,3.42,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,22,ZSARACOM,13644.0,10.0,1352.0,1.84,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,23,KOTIC,166.63,-6.8,86950.0,1.45,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,24,KAUSHALYA,1146.15,-10.0,7197.0,0.82,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-08,25,SHIVAUM,425.1,-3.58,16722.0,0.71,t1_5pct_liq1cr,,,t1_5pct_liq1cr,chartink,2026-07-09T08:40:15.722103,,
2026-07-09,1,KALYANKJIL,443.0,18.4,117145048.0,5189.53,t1_5pct_liq1cr,Kalyan Jewellers India Ltd,18.4,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,443.0,51895256264.0
2026-07-09,2,CUPID,210.01,6.61,104267938.0,2189.73,t1_5pct_liq1cr,Cupid Limited,6.61,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,210.01,21897309659.38
2026-07-09,3,SWIGGY,280.95,7.47,55995424.0,1573.19,t1_5pct_liq1cr,Swiggy Ltd,7.47,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,280.95,15731914372.8
2026-07-09,4,KAYNES,3429.1,6.8,3549385.0,1217.12,t1_5pct_liq1cr,Kaynes Technology India Ltd,6.8,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,3429.1,12171196103.5
2026-07-09,5,LODHA,1192.15,6.91,7067035.0,842.5,t1_5pct_liq1cr,Lodha Developers Ltd,6.91,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,1192.15,8424965775.250001
2026-07-09,6,MAPMYINDIA,1069.2,14.79,7268771.0,777.18,t1_5pct_liq1cr,C.E. Info Systems Ltd,14.79,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,1069.2,7771769953.200001
2026-07-09,7,CHOICEIN,830.45,7.98,8696557.0,722.21,t1_5pct_liq1cr,Choice International Ltd,7.98,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,830.45,7222055760.650001
2026-07-09,8,UNICHEMLAB,650.6,13.6,9638575.0,627.09,t1_5pct_liq1cr,Unichem Laboratories Limited,13.6,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,650.6,6270856895.0
2026-07-09,9,AZAD,2476.1,11.07,2468476.0,611.22,t1_5pct_liq1cr,Azad Engineering Ltd,11.07,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,2476.1,6112193423.599999
2026-07-09,10,INA,118.56,9.27,42385448.0,502.52,t1_5pct_liq1cr,Insolation Energy Ltd,9.27,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,118.56,5025218714.88
2026-07-09,11,SYRMA,1441.0,5.48,3482051.0,501.76,t1_5pct_liq1cr,Syrma SGS Technology Ltd,5.48,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,1441.0,5017635491.0
2026-07-09,12,BORORENEW,651.65,9.59,5819739.0,379.24,t1_5pct_liq1cr,Borosil Renewables Ltd,9.59,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,651.65,3792432919.35
2026-07-09,13,TBZ,231.55,14.8,14601407.0,338.1,t1_5pct_liq1cr,Tribhovandas Bhimji Zaveri Limited,14.8,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,231.55,3380955790.8500004
2026-07-09,14,CNL,842.15,7.25,3429980.0,288.86,t1_5pct_liq1cr,Creative Newtech Ltd,7.25,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,842.15,2888557657.0
2026-07-09,15,KIRLOSENG,2424.8,6.49,1094132.0,265.31,t1_5pct_liq1cr,Kirloskar Oil Engines Limited,6.49,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,2424.8,2653051273.6000004
2026-07-09,16,SENCO,348.65,5.09,7323847.0,255.35,t1_5pct_liq1cr,Senco Gold Ltd,5.09,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,348.65,2553459256.55
2026-07-09,17,AETHER,1485.8,5.12,1695025.0,251.85,t1_5pct_liq1cr,Aether Industries Ltd,5.12,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,1485.8,2518468145.0
2026-07-09,18,BALAMINES,2364.0,7.62,1043837.0,246.76,t1_5pct_liq1cr,Balaji Amines Limited,7.62,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,2364.0,2467630668.0
2026-07-09,19,CGCL,252.64,6.57,9594936.0,242.41,t1_5pct_liq1cr,Capri Global Capital Limited,6.57,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,252.64,2424064631.04
2026-07-09,20,IIFL,544.7,5.2,4193206.0,228.4,t1_5pct_liq1cr,IIFL Finance Ltd,5.2,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,544.7,2284039308.2000003
2026-07-09,21,SKYGOLD,623.3,6.46,3184727.0,198.5,t1_5pct_liq1cr,Sky Gold Ltd,6.46,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,623.3,1985040339.1
2026-07-09,22,IKIO,206.88,14.02,8913230.0,184.4,t1_5pct_liq1cr,IKIO Lighting Ltd,14.02,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,206.88,1843969022.4
2026-07-09,23,MASTERTR,94.8,17.75,17957760.0,170.24,t1_5pct_liq1cr,Master Trust Ltd,17.75,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,94.8,1702395648.0
2026-07-09,24,INOXINDIA,2006.2,6.95,848551.0,170.24,t1_5pct_liq1cr,Inox India Ltd,6.95,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,2006.2,1702363016.2
2026-07-09,25,TCIEXP,553.55,10.93,2889155.0,159.93,t1_5pct_liq1cr,Tci Express Limited,10.93,t1_5pct_liq1cr,chartink,2026-07-10T08:23:12.818565,553.55,1599291750.2499998
2026-07-09,1,KALYANKJIL,443.0,18.4,117145048.0,5189.53,t0_5pct_liq1cr,Kalyan Jewellers India Ltd,18.4,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,443.0,51895256264.0
2026-07-09,2,CUPID,210.01,6.61,104267938.0,2189.73,t0_5pct_liq1cr,Cupid Limited,6.61,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,210.01,21897309659.38
2026-07-09,3,SWIGGY,280.95,7.47,55995424.0,1573.19,t0_5pct_liq1cr,Swiggy Ltd,7.47,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,280.95,15731914372.8
2026-07-09,4,KAYNES,3429.1,6.8,3549385.0,1217.12,t0_5pct_liq1cr,Kaynes Technology India Ltd,6.8,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,3429.1,12171196103.5
2026-07-09,5,LODHA,1192.15,6.91,7067035.0,842.5,t0_5pct_liq1cr,Lodha Developers Ltd,6.91,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,1192.15,8424965775.250001
2026-07-09,6,MAPMYINDIA,1069.2,14.79,7268771.0,777.18,t0_5pct_liq1cr,C.E. Info Systems Ltd,14.79,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,1069.2,7771769953.200001
2026-07-09,7,CHOICEIN,830.45,7.98,8696557.0,722.21,t0_5pct_liq1cr,Choice International Ltd,7.98,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,830.45,7222055760.650001
2026-07-09,8,UNICHEMLAB,650.6,13.6,9638575.0,627.09,t0_5pct_liq1cr,Unichem Laboratories Limited,13.6,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,650.6,6270856895.0
2026-07-09,9,AZAD,2476.1,11.07,2468476.0,611.22,t0_5pct_liq1cr,Azad Engineering Ltd,11.07,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,2476.1,6112193423.599999
2026-07-09,10,INA,118.56,9.27,42385448.0,502.52,t0_5pct_liq1cr,Insolation Energy Ltd,9.27,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,118.56,5025218714.88
2026-07-09,11,SYRMA,1441.0,5.48,3482051.0,501.76,t0_5pct_liq1cr,Syrma SGS Technology Ltd,5.48,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,1441.0,5017635491.0
2026-07-09,12,BORORENEW,651.65,9.59,5819739.0,379.24,t0_5pct_liq1cr,Borosil Renewables Ltd,9.59,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,651.65,3792432919.35
2026-07-09,13,TBZ,231.55,14.8,14601407.0,338.1,t0_5pct_liq1cr,Tribhovandas Bhimji Zaveri Limited,14.8,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,231.55,3380955790.8500004
2026-07-09,14,CNL,842.15,7.25,3429980.0,288.86,t0_5pct_liq1cr,Creative Newtech Ltd,7.25,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,842.15,2888557657.0
2026-07-09,15,KIRLOSENG,2424.8,6.49,1094132.0,265.31,t0_5pct_liq1cr,Kirloskar Oil Engines Limited,6.49,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,2424.8,2653051273.6000004
2026-07-09,16,SENCO,348.65,5.09,7323847.0,255.35,t0_5pct_liq1cr,Senco Gold Ltd,5.09,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,348.65,2553459256.55
2026-07-09,17,AETHER,1485.8,5.12,1695025.0,251.85,t0_5pct_liq1cr,Aether Industries Ltd,5.12,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,1485.8,2518468145.0
2026-07-09,18,BALAMINES,2364.0,7.62,1043837.0,246.76,t0_5pct_liq1cr,Balaji Amines Limited,7.62,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,2364.0,2467630668.0
2026-07-09,19,CGCL,252.64,6.57,9594936.0,242.41,t0_5pct_liq1cr,Capri Global Capital Limited,6.57,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,252.64,2424064631.04
2026-07-09,20,IIFL,544.7,5.2,4193206.0,228.4,t0_5pct_liq1cr,IIFL Finance Ltd,5.2,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,544.7,2284039308.2000003
2026-07-09,21,SKYGOLD,623.3,6.46,3184727.0,198.5,t0_5pct_liq1cr,Sky Gold Ltd,6.46,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,623.3,1985040339.1
2026-07-09,22,IKIO,206.88,14.02,8913230.0,184.4,t0_5pct_liq1cr,IKIO Lighting Ltd,14.02,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,206.88,1843969022.4
2026-07-09,23,MASTERTR,94.8,17.75,17957760.0,170.24,t0_5pct_liq1cr,Master Trust Ltd,17.75,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,94.8,1702395648.0
2026-07-09,24,INOXINDIA,2006.2,6.95,848551.0,170.24,t0_5pct_liq1cr,Inox India Ltd,6.95,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,2006.2,1702363016.2
2026-07-09,25,TCIEXP,553.55,10.93,2889155.0,159.93,t0_5pct_liq1cr,Tci Express Limited,10.93,t0_5pct_liq1cr,chartink,2026-07-10T09:00:12.543701,553.55,1599291750.2499998
2026-07-10,1,KALYANKJIL,469.5,5.98,47668672.0,2238.04,t0_5pct_liq1cr,Kalyan Jewellers India Ltd,5.98,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,469.5,22380441504.0
2026-07-10,2,ZENSARTECH,489.55,9.42,10770066.0,527.25,t0_5pct_liq1cr,Zensar Technologies Limited,9.42,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,489.55,5272485810.3
2026-07-10,3,NEWGEN,511.0,7.99,5434170.0,277.69,t0_5pct_liq1cr,Newgen Software Technologies Ltd,7.99,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,511.0,2776860870.0
2026-07-10,4,HEG,556.1,8.14,3096509.0,172.2,t0_5pct_liq1cr,Heg Limited,8.14,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,556.1,1721968654.9
2026-07-10,5,MUTHOOTMF,230.01,9.38,7010403.0,161.25,t0_5pct_liq1cr,Muthoot Microfin Ltd,9.38,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,230.01,1612462794.03
2026-07-10,6,ATGL,736.15,5.07,2153654.0,158.54,t0_5pct_liq1cr,Adani Total Gas Ltd,5.07,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,736.15,1585412392.1
2026-07-10,7,INA,124.71,5.19,12390482.0,154.52,t0_5pct_liq1cr,Insolation Energy Ltd,5.19,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,124.71,1545217010.22
2026-07-10,8,BLUEJET,609.65,6.12,2133389.0,130.06,t0_5pct_liq1cr,Blue Jet Healthcare Ltd,6.12,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,609.65,1300620603.85
2026-07-10,9,EMUDHRA,479.8,10.31,2293354.0,110.04,t0_5pct_liq1cr,eMudhra Ltd,10.31,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,479.8,1100351249.2
2026-07-10,10,GRAPHITE,612.45,5.42,1027799.0,62.95,t0_5pct_liq1cr,Graphite India Limited,5.42,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,612.45,629475497.5500001
2026-07-10,11,STALLION,203.21,11.58,3090698.0,62.81,t0_5pct_liq1cr,Stallion India Fluorochemicals Ltd,11.58,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,203.21,628060740.58
2026-07-10,12,IKIO,222.01,7.31,2308346.0,51.25,t0_5pct_liq1cr,IKIO Lighting Ltd,7.31,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,222.01,512475895.46
2026-07-10,13,SUVEN,365.05,5.28,1130232.0,41.26,t0_5pct_liq1cr,Suven Life Sciences Limited,5.28,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,365.05,412591191.6
2026-07-10,14,GANDHAR,205.01,6.03,1365434.0,27.99,t0_5pct_liq1cr,Gandhar Oil Refinery (India) Ltd,6.03,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,205.01,279927624.34
2026-07-10,15,LUXIND,1303.6,6.66,213247.0,27.8,t0_5pct_liq1cr,Lux Industries Limited,6.66,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,1303.6,277988789.2
2026-07-10,16,SOTL,612.35,5.25,368296.0,22.55,t0_5pct_liq1cr,Savita Oil Technologies Limited,5.25,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,612.35,225526055.6
2026-07-10,17,INDNIPPON,1164.8,5.14,158253.0,18.43,t0_5pct_liq1cr,India Nippon Electricals Limited,5.14,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,1164.8,184333094.4
2026-07-10,18,MARSONS,123.97,6.14,1451207.0,17.99,t0_5pct_liq1cr,Marsons Ltd,6.14,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,123.97,179906131.79
2026-07-10,19,HEXAGON,74.18,8.37,2044914.0,15.17,t0_5pct_liq1cr,Hexagon Nutrition Ltd,8.37,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,74.18,151691720.52
2026-07-10,20,KOTIC,191.89,11.55,691900.0,13.28,t0_5pct_liq1cr,Kothari Industrial Corporation Ltd,11.55,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,191.89,132768691.0
2026-07-10,21,INDGN,521.85,5.22,187275.0,9.77,t0_5pct_liq1cr,Indegene Ltd,5.22,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,521.85,97729458.75
2026-07-10,22,TURTLEMINT,138.0,6.24,576994.0,7.96,t0_5pct_liq1cr,Turtlemint Fintech Solutions Ltd,6.24,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,138.0,79625172.0
2026-07-10,23,APOLLOPIPE,513.0,5.19,122478.0,6.28,t0_5pct_liq1cr,Apollo Pipes Ltd,5.19,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,513.0,62831214.0
2026-07-10,24,NITTAGELA,2049.9,6.28,23350.0,4.79,t0_5pct_liq1cr,Nitta Gelatin India Ltd,6.28,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,2049.9,47865165.0
2026-07-10,25,NILE,1943.7,10.14,17498.0,3.4,t0_5pct_liq1cr,NILE Ltd,10.14,t0_5pct_liq1cr,chartink,2026-07-10T10:18:42.383958,1943.7,34010862.6
2026-07-13,1,KALYANKJIL,507.0,6.48,51393976.0,2605.67,t0_5pct_liq1cr,Kalyan Jewellers India Ltd,6.48,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,507.0,26056745832.0
2026-07-13,2,ZENSARTECH,542.75,6.79,14002214.0,759.97,t0_5pct_liq1cr,Zensar Technologies Limited,6.79,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,542.75,7599701648.5
2026-07-13,3,JUSTDIAL,636.35,12.82,7840540.0,498.93,t0_5pct_liq1cr,Just Dial Limited,12.82,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,636.35,4989327629.0
2026-07-13,4,PINELABS,153.0,5.32,24005325.0,367.28,t0_5pct_liq1cr,Pine Labs Ltd,5.32,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,153.0,3672814725.0
2026-07-13,5,CANHLIFE,154.5,7.27,15856892.0,244.99,t0_5pct_liq1cr,Canara HSBC Life Insurance Company Ltd,7.27,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,154.5,2449889814.0
2026-07-13,6,BFUTILITIE,665.8,15.03,1839499.0,122.47,t0_5pct_liq1cr,Bf Utilities Limited,15.03,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,665.8,1224738434.1999998
2026-07-13,7,63MOONS,769.6,13.41,1519956.0,116.98,t0_5pct_liq1cr,63 Moons Technologies Ltd,13.41,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,769.6,1169758137.6
2026-07-13,8,FINOPB,147.99,9.3,7280688.0,107.75,t0_5pct_liq1cr,Fino Payments Bank Ltd,9.3,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,147.99,1077469017.12
2026-07-13,9,SAKSOFT,182.42,6.64,4389148.0,80.07,t0_5pct_liq1cr,Saksoft Limited,6.64,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,182.42,800668378.16
2026-07-13,10,HESTERBIO,2545.0,20.0,307456.0,78.25,t0_5pct_liq1cr,Hester Biosciences Limited,20.0,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,2545.0,782475520.0
2026-07-13,11,BFINVEST,520.25,6.77,1469805.0,76.47,t0_5pct_liq1cr,Bf Investment Limited,6.77,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,520.25,764666051.25
2026-07-13,12,BUILDPRO,1313.4,5.03,565311.0,74.25,t0_5pct_liq1cr,Shankara Buildpro Ltd,5.03,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,1313.4,742479467.4000001
2026-07-13,13,AFFLE,1581.2,6.81,395921.0,62.6,t0_5pct_liq1cr,Affle India Ltd,6.81,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,1581.2,626030285.2
2026-07-13,14,TFCILTD,79.96,6.4,5182656.0,41.44,t0_5pct_liq1cr,Tourism Finance Corporation Of India Limited,6.4,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,79.96,414405173.76
2026-07-13,15,SKMEGGPROD,346.0,7.67,986124.0,34.12,t0_5pct_liq1cr,Skm Egg Products Export (india) Limited,7.67,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,346.0,341198904.0
2026-07-13,16,SANGAMIND,630.3,12.81,520185.0,32.79,t0_5pct_liq1cr,Sangam (india) Limited,12.81,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,630.3,327872605.5
2026-07-13,17,SFL,804.4,5.11,396039.0,31.86,t0_5pct_liq1cr,Sheela Foam Limited,5.11,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,804.4,318573771.6
2026-07-13,18,DAMCAPITAL,165.0,7.55,1848083.0,30.49,t0_5pct_liq1cr,Dam Capital Advisors Ltd,7.55,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,165.0,304933695.0
2026-07-13,19,PPAP,341.0,5.45,873458.0,29.78,t0_5pct_liq1cr,Ppap Automotive Limited,5.45,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,341.0,297849178.0
2026-07-13,20,EPIGRAL,1101.5,12.67,263931.0,29.07,t0_5pct_liq1cr,Epigral Ltd,12.67,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,1101.5,290719996.5
2026-07-13,21,PICCADIL,710.25,5.72,371107.0,26.36,t0_5pct_liq1cr,Piccadily Agro Industries Ltd,5.72,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,710.25,263578746.75
2026-07-13,22,NOVARTIND,1667.0,11.53,135466.0,22.58,t0_5pct_liq1cr,Novartis India Ltd,11.53,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,1667.0,225821822.0
2026-07-13,23,FERMENTA,442.85,7.54,502891.0,22.27,t0_5pct_liq1cr,FERMENTA,7.54,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,442.85,222705279.35
2026-07-13,24,BLKASHYAP,59.85,8.31,2435693.0,14.58,t0_5pct_liq1cr,B. L. Kashyap And Sons Limited,8.31,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,59.85,145776226.05
2026-07-13,25,GENESYS,349.2,7.07,414531.0,14.48,t0_5pct_liq1cr,Genesys International Corporation Limited,7.07,t0_5pct_liq1cr,chartink,2026-07-13T10:50:03.167146,349.2,144754225.2
2026-07-13,1,KALYANKJIL,510.65,7.25,154485625.0,7888.81,t1_5pct_liq1cr,Kalyan Jewellers India Ltd,,t1_5pct_liq1cr,,,,78888084406.25
2026-07-13,2,TCS,2181.5,5.44,12382622.0,2701.27,t1_5pct_liq1cr,Tata Consultancy Services Limited,,t1_5pct_liq1cr,,,,27012689893.0
2026-07-13,3,NEWGEN,590.5,14.17,32487365.0,1918.38,t1_5pct_liq1cr,Newgen Software Technologies Ltd,,t1_5pct_liq1cr,,,,19183789032.5
2026-07-13,4,ZENSARTECH,540.2,6.29,33053195.0,1785.53,t1_5pct_liq1cr,Zensar Technologies Limited,,t1_5pct_liq1cr,,,,17855335939.0
2026-07-13,5,JUSTDIAL,676.85,20.0,15126498.0,1023.84,t1_5pct_liq1cr,Just Dial Limited,,t1_5pct_liq1cr,,,,10238370171.3
2026-07-13,6,SONATSOFTW,316.05,10.76,31028990.0,980.67,t1_5pct_liq1cr,Sonata Software Limited,,t1_5pct_liq1cr,,,,9806712289.5
2026-07-13,7,PINELABS,155.14,6.79,50633391.0,785.53,t1_5pct_liq1cr,Pine Labs Ltd,,t1_5pct_liq1cr,,,,7855264279.74
2026-07-13,8,JSWINFRA,351.2,6.41,14799789.0,519.77,t1_5pct_liq1cr,JSW Infrastructure Ltd,,t1_5pct_liq1cr,,,,5197685896.8
2026-07-13,9,MAPMYINDIA,1184.9,9.37,4147031.0,491.38,t1_5pct_liq1cr,C.E. Info Systems Ltd,,t1_5pct_liq1cr,,,,4913817031.9
2026-07-13,10,FINOPB,161.33,19.15,29573133.0,477.1,t1_5pct_liq1cr,Fino Payments Bank Ltd,,t1_5pct_liq1cr,,,,4771033546.89
2026-07-13,11,HAPPSTMNDS,407.55,5.5,9034683.0,368.21,t1_5pct_liq1cr,Happiest Minds Technologies Ltd,,t1_5pct_liq1cr,,,,3682085056.65
