date,symbol,open,high,low,close,volume,pct_change,vol_ratio_20d,rsi_wilder_14,ma5,ma20,ma50,ma200,dist_52wH_pct,dist_20dH_pct,gap_pct,atr_14,upper_shadow_pct,close_position_in_range,return_5d,return_20d,ut1_state,hh_count,hl_count,ma20_slope_pct,roc_10,momentum_20,williams_r_14,stoch_k_14,stoch_d_3,cci_20,bb_upper_20,bb_lower_20,bb_pctb_20,bb_width_20,hist_vol_20,atr_pct_14,macd_12_26,macd_signal_9,macd_hist,adx_14,ema_9,ema_21,obv,vwap_20,cmf_20,vol_zscore_20,supertrend_10_3,supertrend_10_3_dir,donchian_upper_20,donchian_lower_20,donchian_pos_20,range_pct,body_pct
2026-06-29,HAL,4368.000000,4378.200195,4269.899902,4342.799805,901086,-0.592863,1.060711,49.260693,4389.860058,4316.060010,4393.007988,4394.858505,-14.258642,-4.238152,-0.016028,103.000108,9.418437,0.673127,-3.818223,2.085040,SIDEWAYS,2,0,0.159776,1.355978,88.699707,-51.253385,48.746615,53.779827,9.282003,4526.044723,4106.075297,0.563671,9.730389,26.062437,2.371744,15.230137,8.808321,6.421816,17.672959,4374.500392,4357.175432,13291622.000000,4330.902069,0.095917,0.147601,4169.538840,1.0,4535.000000,4148.799805,0.502330,2.493790,23.268815
2026-06-30,HAL,4356.299805,4423.500000,4326.100098,4381.200195,803535,0.884231,0.971465,52.152429,4366.060058,4321.195019,4393.463994,4394.494506,-13.500490,-3.391396,0.310859,102.600093,43.429002,0.565710,-2.644327,2.400379,SIDEWAYS,2,0,0.194654,2.946576,102.700195,-41.013281,58.986719,54.462240,34.592236,4532.332105,4110.057934,0.642100,9.772162,26.157951,2.341826,15.130052,10.072667,5.057385,16.542161,4375.840353,4359.359501,14095157.000000,4339.117429,0.055709,-0.070153,4169.538840,1.0,4535.000000,4148.799805,0.601761,2.223133,25.565108
2026-07-01,HAL,4387.899902,4464.000000,4382.000000,4434.399902,469658,1.214272,0.591132,55.902077,4379.160058,4329.710010,4394.139990,4393.879005,-12.450150,-2.218304,0.152919,101.185787,36.097680,0.639023,1.499233,3.993804,SIDEWAYS,2,0,0.443443,-0.585138,170.299804,-27.299891,72.700109,60.144481,62.705463,4544.850131,4114.569889,0.743306,9.937854,26.368364,2.281837,19.123066,11.882747,7.240319,15.662055,4387.552262,4366.181356,14564815.000000,4347.520559,0.048558,-0.961223,4169.538840,1.0,4535.000000,4148.799805,0.739513,1.849179,56.707317
2026-07-02,HAL,4431.000000,4459.600098,4410.899902,4434.000000,282618,-0.009018,0.365739,55.866635,4392.220019,4341.860010,4395.769990,4393.143004,-12.458045,-2.227122,-0.076671,97.436816,52.566725,0.474333,1.494719,5.798139,SIDEWAYS,2,1,0.777090,0.510031,243.000000,-30.385087,69.614913,67.100580,64.540378,4551.390073,4132.329946,0.719873,9.651627,25.395511,2.197492,22.001668,13.906531,8.095137,14.844814,4396.841810,4372.346687,14282197.000000,4354.978939,0.084000,-1.374229,4169.538840,1.0,4535.000000,4148.799805,0.738478,1.098335,6.160139
2026-07-03,HAL,4456.200195,4502.399902,4421.299805,4428.899902,583667,-0.115023,0.750905,55.384376,4404.259961,4352.460010,4399.031992,4391.559503,-12.558738,-2.339583,0.500681,96.269908,56.966278,0.093713,1.377978,5.027390,SIDEWAYS,2,1,0.947090,0.471854,212.000000,-36.027198,63.972802,68.762608,70.505234,4556.757131,4148.162889,0.687080,9.387662,25.404858,2.173675,23.599407,15.845106,7.754300,14.551147,4403.253428,4377.487888,13698530.000000,4362.595344,0.071835,-0.547796,4185.764121,1.0,4535.000000,4148.799805,0.725272,1.831157,33.662467
2026-07-06,HAL,4432.000000,4498.200195,4427.899902,4440.600098,445462,0.264178,0.583388,56.316020,4423.820019,4362.590015,4401.637998,4389.786503,-12.327737,-2.081585,0.069997,94.414935,81.934363,0.180656,2.252010,4.780559,SIDEWAYS,2,1,1.078067,-1.652199,202.600098,-35.609154,64.390846,65.992854,67.749266,4563.046064,4162.133965,0.694582,9.189773,25.388748,2.126175,25.515606,17.779206,7.736400,14.278456,4410.722762,4383.225362,14143992.000000,4371.841130,0.039894,-0.881114,4193.482802,1.0,4535.000000,4160.000000,0.748267,1.583126,12.233374
2026-07-07,HAL,4440.000000,4441.399902,4375.100098,4400.299805,457694,-0.907542,0.607564,52.267515,4427.639941,4369.415015,4402.815996,4387.588002,-13.123400,-2.970236,-0.013514,92.406711,2.111472,0.380087,0.435945,3.201370,SIDEWAYS,2,1,1.115895,-2.219910,136.500000,-50.811069,49.188931,59.184193,26.760522,4564.943121,4173.886908,0.578978,8.949853,25.670171,2.100009,23.511287,18.925622,4.585665,13.323972,4408.638171,4384.777584,13686298.000000,4378.611602,-0.002341,-0.805724,4193.482802,1.0,4535.000000,4160.000000,0.640799,1.506711,59.879807
2026-07-08,HAL,4382.600098,4433.700195,4305.799805,4364.700195,1050626,-0.809027,1.360661,48.921815,4413.700000,4376.690015,4403.077998,4384.960502,-13.826255,-3.755233,-0.402239,94.941974,39.953042,0.460518,-1.571796,3.448521,SIDEWAYS,2,1,1.085061,-0.096127,145.500000,-64.239812,35.760188,49.779988,-6.602197,4559.070540,4194.309489,0.467130,8.334176,25.534712,2.175223,18.833162,18.907130,-0.073968,13.109599,4399.850576,4382.952367,12635672.000000,4383.687317,0.020721,0.748085,4193.482802,1.0,4535.000000,4160.000000,0.545867,2.930336,13.995190
2026-06-01,SBIN,966.250000,970.250000,950.099976,954.099976,11118975,-1.068027,0.620194,34.827997,964.519995,983.000000,1030.470001,984.790748,-22.726167,-13.889894,0.191827,20.990788,19.851093,0.198511,-1.598597,-10.698245,SIDEWAYS,1,1,-2.773863,1.564823,-114.300048,-61.958642,38.041358,47.284991,-29.948735,1075.810163,890.189837,0.344306,18.883044,34.195036,2.200062,-25.768253,-27.853971,2.085717,27.618125,964.407414,986.019759,168996523.000000,990.130298,-0.267474,-0.575764,1017.401816,-1.0,1108.000000,933.900024,0.116025,2.111941,60.297814
2026-06-02,SBIN,950.950012,961.299988,939.900024,956.650024,15911760,0.267273,0.878420,35.999582,962.150000,977.837500,1028.207001,985.552498,-22.519635,-13.659745,-0.330150,21.020015,21.728840,0.782712,-1.223539,-9.741485,SIDEWAYS,1,1,-2.693538,0.827365,-103.250000,-57.156289,42.843711,46.107963,-29.969860,1063.876512,891.798488,0.376873,17.597814,34.298307,2.197252,-24.843037,-27.251784,2.408747,28.255188,962.855936,983.349783,184908283.000000,986.155488,-0.243244,-0.187262,1008.524140,-1.0,1108.000000,933.900024,0.130672,2.236969,26.635615
2026-06-03,SBIN,953.750000,974.000000,937.200012,970.450012,27947005,1.442533,1.487161,42.068897,962.680005,971.560001,1026.638000,986.287498,-21.401956,-12.414259,-0.303144,22.147156,9.646710,0.903533,0.273819,-11.455291,SIDEWAYS,1,1,-2.741879,2.055946,-125.549988,-18.596843,81.403157,54.096075,-13.910190,1037.201673,905.918328,0.491545,13.512634,31.970515,2.282153,-22.734186,-26.348264,3.614078,28.041247,964.374751,982.177076,212855288.000000,980.426310,-0.202944,0.767755,1008.524140,-1.0,1108.000000,933.900024,0.209937,3.792054,45.380482
2026-06-04,SBIN,969.900024,985.799988,961.099976,979.250000,18875883,0.906795,0.997103,45.610961,964.970007,965.922501,1025.063000,987.080748,-20.689233,-10.570776,-0.056674,22.329502,26.518157,0.734818,1.183097,-10.325092,SIDEWAYS,1,1,-2.816632,2.981383,-112.750000,-12.620410,87.379590,70.542153,9.403963,999.591643,932.253358,0.697919,6.971396,32.403255,2.280266,-20.120881,-25.102788,4.981907,27.159613,967.349801,981.910979,231731171.000000,975.285662,-0.158427,-0.004606,1008.524140,-1.0,1095.000000,933.900024,0.281502,2.522340,37.854135
2026-06-05,SBIN,980.000000,992.599976,970.599976,977.700012,20955539,-0.158283,1.192335,45.088039,967.630005,963.842502,1023.979000,987.859998,-20.814769,-2.909631,0.076589,22.305967,57.272618,0.322729,1.379095,-4.081230,SIDEWAYS,1,1,-2.515639,3.002528,-41.599976,-25.868004,74.131996,80.971581,18.741777,987.182905,940.502098,0.796857,4.843199,22.904380,2.281473,-17.967768,-23.675784,5.708016,25.967161,969.419843,981.528163,210775632.000000,966.498311,-0.082356,0.346105,1008.524140,-1.0,1007.000000,933.900024,0.599179,2.250179,10.454491
2026-06-08,SBIN,966.000000,988.650024,965.150024,981.950012,12895416,0.434694,0.812381,46.886166,973.200012,964.260004,1023.001999,988.636999,-20.470556,-1.072936,-1.196687,22.391255,28.510689,0.714893,2.918985,0.857645,SIDEWAYS,1,2,-1.906409,1.273725,8.350036,-18.489529,81.510471,81.007353,18.329639,988.612097,939.907911,0.863213,5.050939,16.441104,2.280285,-15.737063,-22.088040,6.350977,25.100172,971.925877,981.566513,223671048.000000,964.416952,0.053502,-0.429194,1008.524140,-1.0,992.599976,933.900024,0.818569,2.393197,67.872391
2026-06-09,SBIN,985.000000,1009.000000,983.000000,1002.700012,22142480,2.113142,1.411124,54.687754,982.410010,965.665005,1021.844000,989.512249,-18.789985,-0.624379,0.310605,22.724021,24.230723,0.757693,4.813671,2.883238,SIDEWAYS,1,2,-1.244838,3.531235,28.100036,-8.774358,91.225642,82.289370,43.641962,995.216405,936.113606,1.126620,6.120425,18.004569,2.266283,-12.154750,-20.101382,7.946632,23.386685,978.080704,983.487740,245813528.000000,966.114075,0.067134,0.961555,1008.524140,-1.0,1009.000000,933.900024,0.916112,2.592999,68.076969
2026-06-10,SBIN,1002.700012,1012.400024,999.500000,1003.250000,19122317,0.054851,1.212709,54.876942,988.970007,967.322507,1021.519000,990.376498,-18.745441,-0.903795,0.000000,22.022307,70.930287,0.290697,3.379874,3.417176,SIDEWAYS,1,2,-0.436154,3.662948,33.150024,-12.167583,87.832417,86.856177,53.467879,1001.307399,933.337614,1.028580,7.026590,17.865250,2.195097,-9.165704,-17.914246,8.748542,21.958556,983.114563,985.284310,264935845.000000,968.211830,0.047558,0.497589,1008.524140,-1.0,1012.400024,933.900024,0.883439,1.285823,4.263465
2026-06-11,SBIN,998.099976,1009.400024,993.000000,1000.700012,13773978,-0.254173,0.881106,53.756275,993.260010,968.362506,1021.945000,991.235248,-18.951968,-1.155671,-0.513334,21.620716,53.048776,0.469512,2.190453,2.122664,SIDEWAYS,1,2,0.252609,3.399465,20.799988,-15.558524,84.441476,87.833178,48.959396,1005.127344,931.597668,0.939788,7.593197,17.642843,2.160559,-6.922825,-15.715962,8.793137,20.482631,986.631653,986.685737,251161867.000000,969.203152,0.024552,-0.275243,1008.524140,-1.0,1012.400024,933.900024,0.850955,1.638855,15.853855
2026-06-12,SBIN,1018.000000,1018.700012,1004.349976,1017.150024,11081119,1.643850,0.746805,59.501866,1001.150012,971.060007,1021.932001,992.192498,-17.619659,-0.152154,1.728789,21.362093,4.878120,0.891987,4.034981,5.601122,SIDEWAYS,1,2,0.748826,5.469722,53.950012,-1.901826,98.098174,90.124022,67.411201,1013.680470,928.439543,1.040703,8.778132,17.067514,2.100191,-3.774440,-13.327658,9.553218,19.399571,992.735327,989.455218,262242986.000000,971.305178,0.073318,-0.599622,949.970894,1.0,1018.700012,933.900024,0.981722,1.410808,5.923163
2026-06-15,SBIN,1034.000000,1034.000000,1018.500000,1020.849976,12463437,0.363757,0.851708,60.685055,1008.930005,975.132504,1021.981000,993.215498,-17.319995,-1.271762,1.656587,21.039799,0.000000,0.151611,3.961501,8.670423,SIDEWAYS,1,2,1.127549,6.996122,81.449952,-13.584737,86.415263,89.651638,84.019217,1020.492759,929.772249,1.003938,9.303403,13.631499,2.061008,-0.969589,-10.856044,9.886455,19.095230,998.358257,992.309287,274706423.000000,975.184540,0.071606,-0.345917,965.796317,1.0,1034.000000,935.000000,0.867171,1.518343,84.838865
2026-06-16,SBIN,1023.799988,1026.550049,1007.400024,1015.299988,9693677,-0.543663,0.680062,57.950077,1011.450000,978.457504,1021.631999,994.209748,-17.769496,-1.808512,0.288976,20.904815,14.360613,0.412530,1.256605,7.008853,SIDEWAYS,1,2,1.324735,6.130765,66.500000,-19.318197,80.681803,88.398413,69.703338,1025.411655,931.503353,0.892324,9.597586,13.859476,2.058979,0.796258,-8.525583,9.321842,18.196201,1001.746603,994.399350,265012746.000000,978.216226,0.062246,-0.720008,965.796317,1.0,1034.000000,935.000000,0.811111,1.886145,44.386365
2026-06-17,SBIN,1017.000000,1028.099976,1013.450012,1026.500000,8190062,1.103123,0.582210,61.701255,1016.100000,982.237503,1021.553999,995.302998,-16.862392,-0.725338,0.167439,20.458040,10.921365,0.890786,2.317468,7.950360,SIDEWAYS,1,2,1.541885,5.775670,75.599976,-7.747935,92.252065,86.449710,79.169520,1031.942289,932.532717,0.945254,10.120727,14.108132,1.992990,3.064131,-6.207640,9.271772,17.435816,1006.697282,997.317591,273202808.000000,980.835611,0.060810,-0.909770,965.796317,1.0,1034.000000,937.200012,0.922521,1.427176,64.846576
2026-06-18,SBIN,1027.900024,1045.699951,1024.449951,1042.699951,11048009,1.578174,0.787357,66.373864,1024.499988,986.827499,1021.178999,996.506748,-15.550337,-0.286889,0.136388,20.514609,14.117647,0.858824,4.197056,9.654004,SIDEWAYS,1,2,1.906827,6.479444,91.799927,-2.764979,97.235021,90.056297,103.202400,1041.092921,932.562078,1.014807,10.997955,14.636322,1.967451,6.098340,-3.746444,9.844784,17.521815,1013.897816,1001.443260,284250817.000000,984.246837,0.105508,-0.460791,976.020270,1.0,1045.699951,937.200012,0.972350,2.037978,69.646715
2026-06-19,SBIN,1042.000000,1042.000000,1029.300049,1035.099976,9099878,-0.728875,0.645547,62.520162,1028.089978,991.122498,1021.061999,997.669748,-16.165869,-1.013673,-0.067129,20.006415,0.000000,0.456689,1.764730,9.049722,SIDEWAYS,1,2,2.066040,5.870918,85.899964,-9.769568,90.230432,93.239173,93.800621,1046.435882,935.809113,0.897530,11.161766,15.081163,1.932800,7.799806,-1.437194,9.237001,17.601671,1018.138248,1004.502962,275150939.000000,986.797676,0.122298,-0.778752,978.480841,1.0,1045.699951,937.200012,0.902304,1.226930,54.331107
