date,symbol,open,high,low,close,volume,pct_change,vol_ratio_20d,rsi_wilder_14,ma5,ma20,ma50,ma200,dist_52wH_pct,dist_20dH_pct,gap_pct,atr_14,upper_shadow_pct,close_position_in_range,return_5d,return_20d,ut1_state,hh_count,hl_count,ma20_slope_pct,roc_10,momentum_20,williams_r_14,stoch_k_14,stoch_d_3,cci_20,bb_upper_20,bb_lower_20,bb_pctb_20,bb_width_20,hist_vol_20,atr_pct_14,macd_12_26,macd_signal_9,macd_hist,adx_14,ema_9,ema_21,obv,vwap_20,cmf_20,vol_zscore_20,supertrend_10_3,supertrend_10_3_dir,donchian_upper_20,donchian_lower_20,donchian_pos_20,range_pct,body_pct
2026-06-15,TCS,2192.000000,2192.000000,2159.300049,2162.000000,3337083,0.027764,0.552548,,2152.779980,2212.836315,2212.836315,2212.836315,-12.020832,-12.020832,1.415754,,0.000000,0.082567,0.492707,,N/A,0,0,-2.211645,-5.893615,,-85.031660,14.968340,12.377666,-45.468801,2398.335017,2027.337612,0.362974,16.765696,57.990524,,-39.287637,-25.324687,-13.962950,,2186.208121,2230.277993,-19695730.000000,2256.793852,-0.219516,-0.654942,1997.652114,1.000000,2457.399902,2110.000000,0.149683,1.512486,91.743256
2026-06-16,TCS,2167.000000,2209.000000,2160.600098,2199.000000,3079898,1.711378,0.531676,,2162.379980,2211.683289,2211.683289,2211.683289,-10.515175,-10.515175,0.231267,,20.661199,0.793388,2.231520,,N/A,0,0,-1.567344,-10.131183,,-74.381110,25.618890,18.460944,-26.253692,2388.729673,2034.636904,0.464181,16.010103,56.064325,,-36.535792,-27.566908,-8.968883,,2188.766496,2227.434540,-16615832.000000,2253.813788,-0.183792,-0.673885,2010.081959,1.000000,2457.399902,2110.000000,0.256189,2.200996,66.115836
2026-06-17,TCS,2209.000000,2231.000000,2200.699951,2223.000000,2865010,1.091405,0.514586,,2176.200000,2212.553805,2212.553805,2212.553805,-9.538533,-9.538533,0.454752,,26.402598,0.735974,3.208139,,N/A,0,0,-1.016480,-0.834186,,-67.472645,32.527355,24.371529,3.831725,2382.179008,2042.928602,0.530792,15.332979,53.855938,,-32.048895,-28.463306,-3.585590,,2195.613197,2227.031400,-13750822.000000,2252.405386,-0.157836,-0.686109,2049.003695,1.000000,2457.399902,2110.000000,0.325274,1.363025,46.204546
2026-06-18,TCS,2209.000000,2214.000000,2182.000000,2203.300049,3735188,-0.886188,0.687031,,2189.739990,2211.892822,2211.892822,2211.892822,-10.340191,-10.340191,-0.629780,56.290307,15.625000,0.665627,3.170067,,N/A,0,0,-0.553328,-1.682283,,-73.143329,26.856671,28.334305,-16.752448,2374.938492,2048.847153,0.473649,14.742637,51.646416,2.554818,-29.739797,-28.718604,-1.021193,,2197.150567,2224.874004,-17486010.000000,2249.822214,-0.133834,-0.445888,2049.003695,1.000000,2457.399902,2110.000000,0.268567,1.452367,17.812347
2026-06-19,TCS,2105.000000,2138.000000,2059.899902,2125.000000,13286502,-3.553762,2.229268,78.526509,2182.460010,2206.099967,2206.099967,2206.099967,-13.526488,-13.526488,-4.461492,62.512438,16.645306,0.833547,-1.684089,,N/A,0,0,-0.532931,-3.360767,,-83.622617,16.377383,25.253803,-112.673551,2369.496635,2042.703300,0.251831,14.813170,51.537246,2.941762,-33.837917,-29.742466,-4.095451,,2182.720454,2215.794549,-30772512.000000,2228.690405,-0.014802,1.744899,2049.003695,1.000000,2457.399902,2059.899902,0.163774,3.675299,25.608163
2026-06-22,TCS,2132.199951,2157.000000,2121.000000,2127.800049,4566101,0.131767,0.777485,78.584864,2175.620020,2201.206223,2201.206223,2201.206223,-13.412544,-13.412544,0.338821,60.618693,68.889025,0.188890,-1.581866,,N/A,0,0,-0.525574,-1.096953,,-79.615693,20.384307,21.206120,-75.492700,2363.844755,2038.567690,0.274327,14.777219,49.731275,2.848890,-36.439712,-31.081915,-5.357796,,2171.736373,2207.795049,-26206411.000000,2224.150682,-0.044318,-0.320976,2049.003695,1.000000,2457.399902,2059.899902,0.170818,1.691888,12.221951
2026-06-23,TCS,2111.000000,2114.000000,2055.000000,2059.600098,6392736,-3.205186,1.082874,73.355892,2147.740039,2192.876450,2192.876450,2192.876450,-16.187834,-16.187834,-0.789550,61.488790,5.084746,0.077968,-6.339241,,N/A,0,0,-0.850340,-4.249182,,-97.878184,2.121816,12.961169,-126.255352,2364.679458,2021.073443,0.112125,15.669192,49.261693,2.985472,-43.503340,-33.566200,-9.937139,,2149.309118,2194.322781,-32599147.000000,2214.726448,-0.095261,0.124046,2049.003695,1.000000,2457.399902,2055.000000,0.011432,2.864634,87.118479
2026-06-24,TCS,2061.000000,2120.699951,2061.000000,2109.000000,4747277,2.398519,0.812994,74.670599,2124.940039,2188.216648,2188.216648,2188.216648,-14.177583,-14.177583,0.067970,61.461008,19.597924,0.804021,-5.128205,,N/A,0,0,-1.099958,-2.084586,,-75.092257,24.907743,15.804622,-95.893640,2359.515839,2016.917456,0.268777,15.656511,49.106385,2.914225,-44.601024,-35.773165,-8.827859,,2141.247294,2186.566164,-27851870.000000,2209.404660,-0.063495,-0.284663,2049.003695,1.000000,2457.399902,2055.000000,0.134195,2.830723,80.402076
2026-06-25,TCS,2133.600098,2148.500000,2088.000000,2094.699951,4738903,-0.678049,0.819689,73.539387,2103.220020,2183.294716,2183.294716,2183.294716,-14.759501,-14.759501,1.166434,61.392365,24.627938,0.110743,-4.928975,,N/A,0,0,-1.292925,-1.915159,,-77.443210,22.556790,16.528783,-76.921453,2355.208516,2011.380917,0.242328,15.748107,47.647411,2.930843,-46.093503,-37.837233,-8.256271,,2131.937826,2178.214690,-32590773.000000,2205.133446,-0.094342,-0.278989,2049.003695,1.000000,2457.399902,2055.000000,0.098658,2.888242,64.297763
2026-06-26,TCS,2094.699951,2094.699951,2094.699951,2094.699951,0,0.000000,0.000000,73.539387,2097.160010,2178.864978,2178.864978,2178.864978,-14.759501,-14.759501,0.000000,57.007196,,,-1.425885,,N/A,0,0,-1.234531,-3.085961,,-77.443210,22.556790,23.340441,-86.990898,2350.820404,2006.909552,0.255271,15.783945,46.336410,2.721497,-46.737543,-39.617295,-7.120248,,2124.490251,2170.622441,-32590773.000000,2205.133446,-0.094342,-1.422959,2049.003695,1.000000,2457.399902,2055.000000,0.098658,0.000000,
2026-06-29,TCS,2090.000000,2105.000000,2071.000000,2097.899902,3412470,0.152764,0.645367,73.643012,2091.179980,2168.889978,2175.009498,2175.009498,-14.629284,-14.629284,-0.224373,55.363825,20.882640,0.791174,-1.405214,-8.683730,N/A,0,0,-1.468115,-2.964852,-199.500000,-75.625055,24.374945,23.162842,-75.173667,2334.937516,2002.842440,0.286236,15.311753,45.150273,2.639012,-46.454244,-40.984684,-5.469559,,2119.172181,2164.011301,-29178303.000000,2194.434380,-0.053137,-0.486311,2049.003695,1.000000,2457.399902,2055.000000,0.106610,1.620668,23.235007
2026-06-30,TCS,2090.000000,2104.300049,2018.800049,2031.500000,6848411,-3.165065,1.352170,67.716882,2085.559961,2148.119983,2168.486339,2168.486339,-17.331323,-15.106561,-0.376562,57.516409,16.725203,0.148537,-1.364347,-16.976579,N/A,0,0,-2.040994,-7.617099,-415.399902,-94.015102,5.984898,17.638878,-92.890209,2264.127798,2032.112168,-0.002638,10.800869,37.966620,2.831229,-50.999751,-42.987698,-8.012053,,2101.637745,2151.964820,-36026714.000000,2161.066010,-0.198015,0.493984,2230.784324,-1.000000,2393.000000,2018.800049,0.033939,4.208713,68.421053
2026-07-01,TCS,2039.900024,2052.000000,1976.800049,1982.599976,4658295,-2.407090,1.031813,63.654374,2060.279956,2135.164984,2160.404323,2160.404323,-19.321232,-12.729997,0.413489,58.779519,16.090404,0.077127,-5.993363,-11.558192,N/A,0,0,-2.424425,-10.814216,-259.099976,-97.718360,2.281640,10.880494,-116.733997,2264.297829,2006.032139,-0.090729,12.095819,26.537523,2.964769,-57.880709,-45.966300,-11.914409,,2077.830191,2136.568016,-40685009.000000,2131.197862,-0.127191,0.055000,2189.270858,-1.000000,2271.800049,1976.800049,0.019661,3.792997,76.196923
2026-07-02,TCS,2008.000000,2076.899902,2002.500000,2068.100098,6040621,4.312525,1.320835,67.343391,2054.959985,2126.519989,2156.558314,2156.558314,-15.841939,-8.966456,1.281147,61.316691,11.827710,0.881723,-1.269865,-7.715301,N/A,0,0,-2.600415,-6.136248,-172.899902,-64.083373,35.916627,14.727722,-68.806007,2248.787654,2004.252324,0.261098,11.499320,31.739301,2.964880,-55.791641,-47.931368,-7.860273,,2075.884172,2130.343659,-34644388.000000,2120.155597,-0.093072,0.557309,2189.270858,-1.000000,2271.800049,1976.800049,0.309492,3.597500,80.779807
2026-07-03,TCS,2100.000000,2116.600098,2085.000000,2093.500000,4028819,1.228176,0.890585,68.370464,2054.719995,2121.249994,2154.035981,2154.035981,-14.808331,-6.163156,1.542474,60.401213,52.531792,0.268987,-0.057285,-4.793302,N/A,0,0,-2.644266,-1.482353,-105.399902,-54.091277,45.908723,28.035663,-21.623990,2239.398496,2003.101492,0.382563,11.139517,31.711725,2.885179,-51.492902,-48.643675,-2.849227,,2079.407338,2126.994236,-30615569.000000,2113.595924,-0.068778,-0.187967,2189.270858,-1.000000,2231.000000,1976.800049,0.459087,1.509439,20.569557
2026-07-06,TCS,2090.000000,2093.000000,2050.600098,2057.600098,2567386,-1.714827,0.593571,65.246999,2046.660034,2116.560004,2150.326909,2150.326909,-16.269220,-7.772295,-0.167184,59.151119,7.075488,0.165095,-1.920959,-4.359943,N/A,0,0,-2.412754,-3.299180,-93.799805,-68.213979,31.786021,37.870457,-47.408101,2237.092111,1996.027896,0.255418,11.389434,31.389287,2.874763,-50.401940,-48.995328,-1.406612,,2075.045890,2120.685678,-33182955.000000,2108.917611,-0.052573,-0.670163,2189.270858,-1.000000,2231.000000,1976.800049,0.317860,2.060648,76.415040
2026-07-07,TCS,2050.000000,2122.699951,2049.000000,2096.100098,4769048,1.871112,1.094736,66.988736,2059.580054,2113.815009,2148.318509,2148.318509,-14.702524,-6.046611,-0.369367,60.190322,36.092091,0.639079,3.179921,-2.552297,N/A,0,0,-1.596977,1.772189,-54.899902,-49.704859,50.295141,42.663295,-25.150764,2233.542543,1994.087474,0.426020,11.328100,32.242496,2.871539,-45.901591,-48.376580,2.474989,23.385661,2079.256731,2118.450625,-28413907.000000,2105.761989,-0.031426,0.157244,2189.270858,-1.000000,2231.000000,1976.800049,0.469316,3.516051,62.551056
