date,symbol,open,high,low,close,volume,pct_change,vol_ratio_20d,rsi_wilder_14,ma5,ma20,ma50,ma200,dist_52wH_pct,dist_20dH_pct,gap_pct,atr_14,upper_shadow_pct,close_position_in_range,return_5d,return_20d,ut1_state,hh_count,hl_count,ma20_slope_pct,roc_10,momentum_20,williams_r_14,stoch_k_14,stoch_d_3,cci_20,bb_upper_20,bb_lower_20,bb_pctb_20,bb_width_20,hist_vol_20,atr_pct_14,macd_12_26,macd_signal_9,macd_hist,adx_14,ema_9,ema_21,obv,vwap_20,cmf_20,vol_zscore_20,supertrend_10_3,supertrend_10_3_dir,donchian_upper_20,donchian_lower_20,donchian_pos_20,range_pct,body_pct
2026-04-24,ACC,1423.000000,1429.000000,1398.800049,1412.699951,173032,-0.730801,0.731927,,1429.800000,1424.433329,1424.433329,1424.433329,-2.907220,-2.907220,-0.007025,,19.867582,0.460262,-1.361542,,,0,0,0.269839,1.494355,,-48.122909,51.877091,68.600673,-52.706164,1455.776521,1393.090137,0.312824,4.400795,19.839519,,4.708275,4.402311,0.305963,,1425.872141,1421.368135,-566966.000000,1422.968472,0.037622,-0.605095,1296.170252,1.000000,1455.000000,1367.099976,0.518771,2.137747,34.106177
2026-04-27,ACC,1418.000000,1459.599976,1416.400024,1439.800049,274971,1.918319,1.148715,,1432.000000,1425.615385,1425.615385,1425.615385,-1.356531,-1.356531,0.375172,,45.833216,0.541668,0.769877,,,0,0,0.280692,1.066971,,-21.405326,78.594674,64.726836,77.788049,1456.811324,1394.419445,0.727348,4.376487,20.824453,,5.562169,4.634283,0.927886,,1428.657722,1423.043764,-291995.000000,1424.349718,0.041662,0.353004,1304.727604,1.000000,1459.599976,1367.099976,0.785947,3.000413,50.463133
2026-04-28,ACC,1441.900024,1443.000000,1432.000000,1439.300049,123384,-0.034727,0.533927,,1432.260010,1426.592861,1426.592861,1426.592861,-1.390787,-1.390787,0.145852,47.129331,9.999778,0.663641,0.090407,,,0,0,0.221183,2.041833,,-21.945867,78.054133,69.508633,69.484910,1457.444633,1395.741088,0.705939,4.325239,19.959549,3.274462,6.127902,4.933007,1.194895,,1430.786188,1424.521608,-415379.000000,1424.874122,0.052554,-1.058761,1314.254844,1.000000,1459.599976,1367.099976,0.780541,0.764260,23.636142
2026-04-29,ACC,1447.900024,1457.500000,1433.300049,1436.599976,137892,-0.187596,0.613195,30.732123,1430.300000,1427.260002,1427.260002,1427.260002,-1.575774,-1.575774,0.597511,45.491519,39.669401,0.136361,-0.677548,,,0,0,0.106611,0.377307,,-24.864865,75.135135,77.261314,85.179171,1457.435298,1397.084706,0.654762,4.228423,19.233182,3.166610,6.285916,5.203589,1.082328,,1431.948945,1425.619641,-553271.000000,1425.593299,0.020675,-0.861760,1327.219399,1.000000,1459.599976,1367.099976,0.751351,1.684530,46.694511
2026-04-30,ACC,1438.000000,1438.000000,1406.000000,1422.099976,174028,-1.009328,0.784982,28.598416,1430.100000,1426.937500,1426.937500,1426.937500,-2.569197,-2.569197,0.097454,44.527839,0.000000,0.503124,-0.070269,,,0,0,0.100842,-1.434715,,-40.540541,59.459459,70.882909,-22.687341,1456.203551,1397.671449,0.417353,4.101939,19.118153,3.131133,5.181387,5.199148,-0.017761,,1429.979151,1425.299672,-727299.000000,1425.418642,0.019967,-0.484741,1327.219399,1.000000,1459.599976,1367.099976,0.594595,2.250193,49.687576
2026-05-01,ACC,1422.099976,1422.099976,1422.099976,1422.099976,0,0.000000,0.000000,28.598416,1431.980005,1426.652940,1426.652940,1426.652940,-2.569197,-2.569197,0.000000,41.347279,,,0.665394,,,0,0,0.155824,-0.705207,,-40.540541,59.459459,64.684685,-21.887325,1455.086663,1398.219216,0.419937,3.986074,18.471374,2.907480,4.256968,5.010712,-0.753744,,1428.403316,1425.008790,-727299.000000,1425.418642,0.019967,-1.908163,1327.219399,1.000000,1459.599976,1367.099976,0.594595,0.000000,
2026-05-04,ACC,1412.099976,1436.500000,1391.000000,1398.199951,509584,-1.680615,2.261059,25.247521,1423.659985,1425.072218,1425.072218,1425.072218,-4.206634,-4.206634,-0.703185,41.643902,53.626427,0.158241,-2.889297,,,0,0,-0.038100,-2.141664,,-89.504441,10.495559,43.138159,-92.271250,1455.745076,1394.399360,0.061954,4.304744,19.092846,2.978394,1.577641,4.324098,-2.746457,,1422.362643,1422.571623,-1236883.000000,1423.301789,-0.068401,2.227141,1327.219399,1.000000,1459.599976,1367.099976,0.336216,3.254184,30.549504
2026-05-05,ACC,1396.099976,1396.099976,1375.099976,1392.599976,316020,-0.400513,1.373135,24.522491,1414.319971,1423.363153,1423.363153,1423.363153,-4.590299,-4.590299,-0.150191,40.319336,0.000000,0.833333,-3.244638,,,0,0,-0.226393,-3.157164,,-79.289941,20.710059,30.221693,-179.111731,1456.687992,1390.038313,0.038435,4.682549,18.570002,2.895256,-0.986248,3.262029,-4.248277,,1416.410110,1419.846928,-1552903.000000,1420.745699,-0.015277,0.682914,1327.219399,1.000000,1459.599976,1367.099976,0.275676,1.507971,16.666667
2026-05-06,ACC,1397.599976,1425.900024,1392.099976,1414.000000,159515,1.536696,0.703908,32.499777,1409.799976,1422.894995,1422.894995,1422.894995,-3.124142,-3.124142,0.359041,39.853672,35.207122,0.647929,-1.573157,,,0,0,-0.305831,-2.240046,,-53.964468,46.035532,25.747050,-60.105774,1455.600177,1390.189813,0.364012,4.596992,18.967723,2.818506,-1.276629,2.354297,-3.630926,,1415.928088,1419.315389,-1393388.000000,1420.390964,-0.004327,-0.543707,1327.219399,1.000000,1459.599976,1367.099976,0.507027,2.390385,48.520712
2026-05-07,ACC,1421.599976,1435.000000,1409.199951,1414.599976,189832,0.042431,0.860969,32.714492,1408.299976,1423.074994,1422.499994,1422.499994,-3.083036,-3.083036,0.537481,38.849842,51.937981,0.209303,-0.527389,0.255136,,0,0,-0.270685,-0.597288,3.599976,-53.254438,46.745562,37.830384,-15.810619,1455.543297,1390.606691,0.369488,4.563119,18.462031,2.746348,-1.441725,1.595093,-3.036818,,1415.662465,1418.886715,-1203556.000000,1420.904074,-0.024753,-0.251347,1327.219399,1.000000,1459.599976,1367.099976,0.513514,1.823841,27.131732
2026-05-08,ACC,1416.800049,1432.900024,1387.699951,1391.900024,507255,-1.604690,2.147535,28.960908,1402.259985,1423.074994,1421.109086,1421.109086,-4.638254,-4.638254,0.155526,39.303430,35.619357,0.092922,-2.123617,0.000000,,0,0,-0.250793,-1.472353,0.000000,-80.118285,19.881715,37.554270,-93.311650,1455.543297,1390.606691,0.019917,4.563119,18.729186,2.823725,-3.365467,0.602981,-3.968447,,1410.909977,1416.433379,-1710811.000000,1420.209637,-0.102305,1.971475,1327.219399,1.000000,1459.599976,1367.099976,0.268109,3.247365,55.088460
2026-05-11,ACC,1385.000000,1390.000000,1340.400024,1357.900024,939282,-2.442704,3.429854,24.438066,1394.200000,1419.739996,1418.360866,1418.360866,-6.967659,-6.967659,-0.495727,40.174613,10.080650,0.352823,-2.882272,-4.682013,,0,0,-0.374172,-5.688292,-66.699951,-85.318786,14.681214,27.102830,-239.804140,1463.342055,1376.137938,-0.209141,6.142260,18.502122,2.958584,-7.546569,-1.026929,-6.519640,,1400.307987,1411.112165,-2650093.000000,1410.476804,-0.162048,3.197992,1327.219399,1.000000,1459.599976,1340.400024,0.146812,3.652697,54.637074
2026-05-12,ACC,1354.000000,1370.000000,1340.000000,1347.000000,336085,-0.802712,1.225976,23.187829,1385.080005,1416.564996,1415.387497,1415.387497,-7.714441,-7.714441,-0.287210,39.447855,53.333333,0.233333,-3.274449,-4.501950,,0,0,-0.477612,-6.412843,-63.500000,-94.147156,5.852844,13.471924,-231.904806,1470.921577,1362.208416,-0.139895,7.674421,18.412354,2.928571,-11.605879,-3.142719,-8.463160,,1389.646389,1405.283787,-2986178.000000,1407.712877,-0.245849,0.297598,1327.219399,1.000000,1459.599976,1340.000000,0.058528,2.227171,23.333333
2026-05-13,ACC,1347.400024,1372.500000,1341.800049,1366.400024,195955,1.440239,0.724192,30.047286,1375.560010,1413.325000,1413.427998,1413.427998,-6.385308,-6.385308,0.029697,38.823005,19.869659,0.801303,-3.366335,-4.527664,,0,0,-0.672572,-4.886534,-64.799927,-77.926396,22.073604,14.202554,-176.482303,1471.592840,1355.057160,0.097334,8.245498,18.379294,2.841262,-13.106409,-5.135457,-7.970952,,1384.997116,1401.748899,-2790223.000000,1404.724658,-0.213653,-0.357259,1327.219399,1.000000,1459.599976,1340.000000,0.220736,2.246776,61.889349
2026-05-14,ACC,1369.800049,1387.500000,1357.199951,1378.199951,125220,0.863578,0.468979,33.913066,1368.280005,1410.094995,1412.073073,1412.073073,-5.576872,-5.576872,0.248831,38.214222,30.693181,0.693068,-2.573167,-4.477412,,0,0,-0.912109,-3.086986,-64.600098,-68.060235,31.939765,19.955404,-116.442328,1468.644574,1351.545416,0.227624,8.304345,18.419867,2.772763,-13.191372,-6.746640,-6.444732,,1383.637683,1399.608086,-2665003.000000,1402.771428,-0.229843,-0.672513,1327.219399,1.000000,1459.599976,1340.000000,0.319398,2.198523,27.722405
2026-05-15,ACC,1386.000000,1398.800049,1356.400024,1362.800049,116644,-1.117392,0.470445,31.468865,1362.460010,1406.625000,1410.248146,1410.248146,-6.631949,-6.631949,0.565959,38.513208,30.188777,0.150944,-2.090666,-4.845685,,0,0,-1.155947,-4.169885,-69.399902,-80.595703,19.404297,24.472555,-107.170173,1467.824619,1345.425381,0.141951,8.701625,18.610155,2.826035,-14.336092,-8.264530,-6.071561,17.693687,1379.470156,1396.261901,-2781647.000000,1398.650136,-0.200548,-0.637265,1327.219399,1.000000,1459.599976,1340.000000,0.190636,3.111243,54.716834
2026-05-18,ACC,1359.099976,1364.300049,1332.000000,1359.599976,346093,-0.234816,1.361911,30.969372,1362.800000,1403.164996,1408.439283,1408.439283,-6.851192,-6.851192,-0.271505,38.069411,14.551288,0.854487,0.125190,-4.843230,,0,0,-1.167467,-2.760691,-69.200073,-78.007988,21.992012,24.445358,-143.898501,1466.859672,1339.470320,0.158017,9.078715,18.610164,2.800045,-15.324854,-9.676595,-5.648259,18.097896,1375.496120,1392.928998,-3127740.000000,1394.148331,-0.147118,0.444119,1327.219399,1.000000,1459.599976,1332.000000,0.216301,2.375702,1.547985
2026-05-19,ACC,1367.500000,1373.099976,1353.300049,1359.300049,111606,-0.022060,0.439581,30.919836,1365.260010,1399.229999,1406.744827,1406.744827,-6.871741,-6.871741,0.581055,36.764448,28.282810,0.303031,0.913144,-5.472876,,0,0,-1.223735,-2.391205,-78.699951,-74.245237,25.754763,22.383691,-101.370104,1463.583918,1334.876080,0.189763,9.198476,18.338149,2.704660,-15.948809,-10.931038,-5.017771,18.068273,1372.256906,1389.871821,-3239346.000000,1392.483064,-0.163078,-0.686545,1327.219399,1.000000,1459.599976,1332.000000,0.213950,1.456627,41.414048
2026-05-20,ACC,1353.800049,1353.800049,1343.000000,1351.599976,95705,-0.566473,0.385825,29.610351,1362.300000,1394.489996,1404.906665,1404.906665,-7.399288,-7.399288,-0.404620,35.302705,0.000000,0.796290,-1.083142,-6.554207,,0,0,-1.332673,-4.413014,-94.800049,-81.244043,18.755957,22.167578,-115.401872,1458.176785,1330.803208,0.163274,9.134062,18.076410,2.611920,-16.870161,-12.118862,-4.751298,18.362753,1368.125520,1386.392562,-3335051.000000,1389.535289,-0.174240,-0.725114,1327.219399,1.000000,1459.599976,1332.000000,0.153605,0.799057,20.370956
2026-05-21,ACC,1358.000000,1365.000000,1354.699951,1360.800049,119454,0.680680,0.482491,33.247904,1358.820020,1391.375000,1403.483871,1403.483871,-6.768973,-6.768973,0.473515,33.738228,40.776032,0.592240,-1.262509,-4.377762,,0,0,-1.327570,-3.803190,-62.299927,-72.440145,27.559855,24.023525,-76.442150,1455.263803,1327.486197,0.260717,9.183549,17.753735,2.479294,-16.665856,-13.028261,-3.637595,18.110233,1366.660426,1384.065970,-3215597.000000,1387.835461,-0.152277,-0.608965,1327.219399,1.000000,1459.599976,1332.000000,0.225706,0.756911,27.184811
2026-05-22,ACC,1362.800049,1370.400024,1357.099976,1360.000000,141070,-0.058793,0.573502,33.087772,1358.260010,1388.740002,1402.125000,1402.125000,-6.823786,-6.823786,0.146972,32.278358,57.142464,0.218046,-0.205463,-3.730442,,0,0,-1.271483,-2.291833,-52.699951,-72.815534,27.184466,24.500093,-62.955616,1453.269430,1324.210574,0.277311,9.293234,17.656086,2.373409,-16.379685,-13.698546,-2.681139,17.626896,1365.328341,1381.878155,-3356667.000000,1386.206291,-0.166641,-0.496938,1327.219399,1.000000,1459.599976,1332.000000,0.219436,0.977945,21.052921
2026-05-25,ACC,1368.900024,1394.099976,1365.699951,1382.300049,184811,1.639709,0.765352,41.539579,1362.800024,1385.865002,1401.524244,1401.524244,-5.295967,-5.159516,0.654414,32.408474,41.549002,0.584510,1.669614,-3.993610,,0,0,-1.232927,1.796894,-57.500000,-51.165001,48.834999,34.526440,-15.085454,1445.774154,1325.955851,0.470247,8.645741,17.238854,2.344532,-14.189893,-13.796815,-0.393078,16.555056,1368.722682,1381.916509,-3171856.000000,1383.012464,-0.168029,-0.267997,1327.219399,1.000000,1457.500000,1332.000000,0.400797,2.054548,47.183144
2026-05-26,ACC,1385.000000,1420.300049,1381.400024,1412.599976,189369,2.191993,0.773658,50.659093,1373.460010,1384.529999,1401.850001,1401.850001,-3.220060,-3.080619,0.195323,32.872156,19.794520,0.802055,3.921130,-1.855073,,0,0,-1.050578,4.870080,-26.700073,-21.747597,78.252403,51.423956,43.864747,1440.484991,1328.575006,0.750826,8.082886,19.217017,2.327068,-9.895448,-13.016542,3.121094,16.463430,1377.498141,1384.705915,-2982487.000000,1382.465555,-0.150644,-0.263828,1327.219399,1.000000,1457.500000,1332.000000,0.642231,2.753789,70.951050
2026-05-27,ACC,1415.000000,1429.900024,1397.800049,1426.599976,206555,0.991080,0.832198,54.213129,1388.460010,1384.029999,1402.557143,1402.557143,-2.260893,-0.792769,0.169901,32.817000,10.280534,0.897195,5.548979,-0.696088,,0,0,-0.750095,4.405734,-10.000000,-6.243853,93.756147,73.614517,74.838503,1438.175351,1329.884646,0.893108,7.824303,19.586768,2.300365,-5.301276,-11.473489,6.172213,16.673471,1387.318508,1388.514466,-2775932.000000,1382.281594,-0.095304,-0.199554,1327.219399,1.000000,1438.000000,1332.000000,0.892453,2.250103,36.137023
2026-05-28,ACC,1426.599976,1426.599976,1426.599976,1426.599976,0,0.000000,0.000000,54.213129,1401.619995,1384.254999,1403.224999,1403.224999,-2.260893,-0.689177,0.000000,30.472929,,,4.835385,0.316433,,0,0,-0.511724,3.511829,4.500000,-3.370836,96.629164,89.545905,87.650437,1439.099340,1329.410657,0.886047,7.924023,19.240462,2.136053,-1.641441,-9.507079,7.865639,16.868510,1395.174801,1391.976785,-2775932.000000,1380.837369,-0.098994,-1.111462,1345.085681,1.000000,1436.500000,1332.000000,0.905263,0.000000,
2026-05-29,ACC,1430.000000,1433.500000,1388.000000,1399.300049,195857,-1.913636,0.785642,46.618962,1409.480005,1383.115002,1403.118920,1403.118920,-4.131264,-2.589624,0.238331,31.546291,7.692308,0.248353,2.889709,-1.603258,,0,0,-0.405043,2.678309,-22.799927,-33.694533,66.305467,85.563593,46.799352,1435.541699,1330.688306,0.654359,7.580960,20.432647,2.254434,-0.933114,-7.792286,6.859172,15.857759,1395.999851,1392.642536,-2971789.000000,1381.862474,-0.114875,-0.256473,1345.085681,1.000000,1436.500000,1332.000000,0.644020,3.251626,67.472420
2026-06-01,ACC,1404.300049,1409.000000,1354.199951,1360.000000,161855,-2.808551,0.697924,38.301234,1405.019995,1381.205005,1401.984211,1401.984211,-6.823786,-5.226481,0.357322,33.207274,8.576546,0.105840,-1.613257,-2.732081,,0,0,-0.336252,0.029422,-38.199951,-72.413793,27.586207,63.506946,-15.813280,1434.099018,1328.310992,0.299552,7.659111,21.945980,2.441711,-3.502570,-6.934343,3.431773,15.952665,1388.799881,1389.675033,-3133644.000000,1378.668149,-0.075901,-0.350568,1345.085681,1.000000,1435.000000,1332.000000,0.271845,4.029415,80.839433
2026-06-02,ACC,1363.699951,1374.400024,1342.300049,1369.900024,138561,0.727943,0.621249,41.149748,1396.480005,1380.070007,1401.161540,1401.161540,-6.145516,-4.536584,0.272055,33.128181,14.018702,0.859813,-3.022791,-1.630041,,0,0,-0.322130,0.779811,-22.699951,-62.660074,37.339926,43.743866,-39.192006,1432.908653,1327.231362,0.403764,7.657386,22.125834,2.418292,-4.686016,-6.484678,1.798662,16.356546,1385.019909,1387.877305,-2995083.000000,1377.500219,-0.103797,-0.422716,1345.085681,1.000000,1435.000000,1332.000000,0.367961,2.343235,19.314885
2026-06-03,ACC,1377.900024,1377.900024,1346.000000,1350.900024,142891,-1.386963,0.643059,37.565236,1381.340015,1376.915009,1399.905002,1399.905002,-7.447243,-5.860625,0.583984,33.040455,0.000000,0.153606,-5.306319,-4.462516,,0,0,-0.514078,-0.051787,-63.099976,-81.379286,18.620714,27.848949,-41.417872,1428.749146,1325.080871,0.249055,7.529025,21.735367,2.445811,-7.075485,-6.602839,-0.472646,16.587157,1378.195932,1384.515734,-3137974.000000,1375.691338,-0.137080,-0.396270,1345.085681,1.000000,1435.000000,1332.000000,0.183495,2.361390,84.639434
2026-06-04,ACC,1347.000000,1356.400024,1342.900024,1350.800049,163492,-0.007401,0.740158,37.546703,1366.180029,1373.725012,1398.707320,1398.707320,-7.454092,-5.769093,-0.288698,31.644709,41.481301,0.585187,-5.313327,-4.510104,,0,0,-0.760697,-0.734862,-63.799927,-81.477784,18.522216,24.827618,-49.628599,1423.610159,1323.839865,0.270223,7.262756,21.728134,2.342664,-8.874918,-7.057255,-1.817664,16.890966,1372.716756,1381.450672,-3301466.000000,1372.855028,-0.106609,-0.286319,1345.085681,1.000000,1433.500000,1332.000000,0.185222,0.999408,28.148510
2026-06-05,ACC,1365.000000,1373.599976,1323.000000,1329.800049,433023,-1.554634,1.993877,33.777020,1352.280029,1370.620013,1397.066671,1397.066671,-8.892842,-7.234039,1.051225,32.998656,16.996007,0.134388,-4.966769,-4.461526,,0,0,-0.903395,-2.220585,-62.099976,-93.846110,6.153890,14.432273,-58.356349,1423.389140,1317.850887,0.113221,7.700037,21.686559,2.481475,-11.858806,-8.017565,-3.841241,17.723870,1364.133414,1376.755160,-3734489.000000,1366.135564,-0.086249,1.104036,1444.063471,-1.000000,1433.500000,1323.000000,0.061539,3.805081,69.565154
2026-06-08,ACC,1320.000000,1335.699951,1312.199951,1319.699951,211383,-0.759520,1.169274,32.107358,1344.220020,1368.710010,1395.267445,1395.267445,-9.584820,-7.938615,-0.736957,32.320181,66.808303,0.319149,-2.963239,-2.813173,,0,0,-0.904645,-4.528691,-38.200073,-93.816985,6.183015,10.286374,-94.664636,1425.990209,1311.429810,0.072190,8.369954,20.167315,2.449055,-14.867173,-9.387487,-5.479686,18.772189,1355.246722,1371.568323,-3945872.000000,1364.461595,-0.048291,0.315860,1417.187086,-1.000000,1433.500000,1312.199951,0.061830,1.780708,1.276804
2026-06-09,ACC,1322.099976,1330.400024,1311.099976,1324.699951,150356,0.378874,0.876737,33.850618,1335.180005,1367.595007,1393.663638,1393.663638,-9.242260,-7.589819,0.181861,31.390171,29.533984,0.704660,-3.299516,-1.655534,,0,0,-0.903940,-6.222570,-22.300049,-88.888911,11.111089,7.815998,-95.427192,1427.464246,1307.725769,0.141760,8.755405,20.084329,2.369606,-16.655868,-10.841163,-5.814705,19.773989,1349.137368,1367.307562,-3795516.000000,1363.791544,0.019297,-0.235243,1410.453436,-1.000000,1433.500000,1311.099976,0.111111,1.456937,13.471342
2026-06-10,ACC,1321.699951,1324.699951,1311.000000,1316.199951,253241,-0.641655,1.452409,32.330807,1328.239990,1365.085004,1391.942223,1391.942223,-9.824611,-8.182773,-0.226466,30.126584,21.897888,0.379560,-2.568663,-3.673893,,0,0,-0.859167,-7.738681,-50.200073,-95.755142,4.244858,7.179654,-101.767661,1429.222305,1300.947703,0.118903,9.396822,19.346023,2.288906,-18.545520,-12.382034,-6.163486,20.706990,1342.549884,1362.661416,-4048757.000000,1360.615249,-0.032375,0.861366,1402.693054,-1.000000,1433.500000,1311.000000,0.042449,1.040872,40.146128
2026-06-11,ACC,1313.099976,1313.099976,1297.000000,1303.699951,211581,-0.949704,1.184151,30.184542,1318.819971,1361.360004,1390.023913,1390.023913,-10.681010,-9.054764,-0.235525,29.346110,0.000000,0.416147,-3.486830,-5.405602,,0,0,-0.900108,-8.614890,-74.500000,-95.091611,4.908389,6.754779,-117.229112,1430.730373,1291.989634,0.084404,10.191334,19.118218,2.250987,-20.811823,-14.067992,-6.743831,21.955900,1334.779898,1357.301283,-4260338.000000,1356.819198,-0.055053,0.360890,1387.168743,-1.000000,1433.500000,1297.000000,0.049084,1.234945,58.385333
2026-06-12,ACC,1309.900024,1343.800049,1308.199951,1336.599976,206123,2.523589,1.125425,41.240916,1320.179956,1360.050000,1388.887233,1388.887233,-8.426966,-6.759681,0.475575,30.114252,20.224869,0.797751,0.511350,-1.922518,,0,0,-0.771185,-4.480817,-26.200073,-70.989029,29.010971,12.721406,-62.803086,1430.289952,1289.810048,0.333072,10.329025,21.230948,2.253049,-19.725741,-15.199542,-4.526199,21.551369,1335.143913,1355.419346,-4054215.000000,1354.779146,0.002032,0.254790,1387.168743,-1.000000,1433.500000,1297.000000,0.290110,2.663482,74.999657
2026-06-15,ACC,1360.000000,1374.300049,1351.800049,1356.400024,154002,1.481374,0.887380,46.710536,1327.519971,1359.890002,1388.210416,1388.210416,-7.070427,-5.378443,1.750713,30.656097,63.555773,0.204443,2.780941,-0.235360,,0,0,-0.644403,-0.264704,-3.199951,-56.483499,43.516501,25.811954,0.181254,1430.148847,1289.631158,0.475163,10.333019,21.936360,2.260107,-17.070536,-15.573741,-1.496795,20.052437,1339.395135,1355.508498,-3900213.000000,1355.328203,-0.094775,-0.239154,1387.168743,-1.000000,1433.500000,1297.000000,0.435165,1.658803,15.999891
