rsi_min,rsi_max,vol_min,dist_min,dist_max,adx_min,slope_min,cmf_min,range_pct_max,atr_pct_max,body_pct_min,trades,win_rate,avg_pct,targets,stops,times
58,70,1.5,-6,-0.5,20,0.0,0.0,3.0,3.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,,,,13,53.84615384615385,0.11497819020145726,1,4,8
58,70,1.5,-6,-0.5,20,0.0,0.05,,,0.3,13,53.84615384615385,0.11497819020145726,1,4,8
58,70,1.5,-6,-0.5,20,0.0,0.05,,,0.5,13,53.84615384615385,0.11497819020145726,1,4,8
58,70,1.5,-6,-0.5,20,0.0,0.05,,4.0,,8,62.5,0.2828376484786582,0,1,7
58,70,1.5,-6,-0.5,20,0.0,0.05,,4.0,0.3,8,62.5,0.2828376484786582,0,1,7
58,70,1.5,-6,-0.5,20,0.0,0.05,,4.0,0.5,8,62.5,0.2828376484786582,0,1,7
58,70,1.5,-6,-0.5,20,0.0,0.05,,3.5,,5,80.0,1.4214552819136987,0,0,5
58,70,1.5,-6,-0.5,20,0.0,0.05,,3.5,0.3,5,80.0,1.4214552819136987,0,0,5
58,70,1.5,-6,-0.5,20,0.0,0.05,,3.5,0.5,5,80.0,1.4214552819136987,0,0,5
58,70,1.5,-6,-0.5,20,0.0,0.05,,3.0,,3,66.66666666666666,-0.8225387822450928,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,,3.0,0.3,3,66.66666666666666,-0.8225387822450928,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,,3.0,0.5,3,66.66666666666666,-0.8225387822450928,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,,,4,50.0,-2.105620094036447,0,1,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,,0.3,4,50.0,-2.105620094036447,0,1,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,,0.5,4,50.0,-2.105620094036447,0,1,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,4.0,,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,4.0,0.3,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,4.0,0.5,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,3.5,,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,3.5,0.3,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,3.5,0.5,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,3.0,,2,50.0,-1.587973173367637,0,0,2
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,3.0,0.3,2,50.0,-1.587973173367637,0,0,2
58,70,1.5,-6,-0.5,20,0.0,0.05,5.0,3.0,0.5,2,50.0,-1.587973173367637,0,0,2
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,4.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,4.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,4.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,3.5,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,3.5,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,3.5,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,3.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,3.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,4.0,3.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,4.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,4.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,4.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,3.5,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,3.5,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,3.5,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,3.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,3.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.5,3.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,4.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,4.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,4.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,3.5,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,3.5,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,3.5,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,3.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,3.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.0,0.05,3.0,3.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,,,,18,61.111111111111114,1.5382124698479966,3,5,10
58,70,1.5,-6,-0.5,20,0.2,0.0,,,0.3,18,61.111111111111114,1.5382124698479966,3,5,10
58,70,1.5,-6,-0.5,20,0.2,0.0,,,0.5,18,61.111111111111114,1.5382124698479966,3,5,10
58,70,1.5,-6,-0.5,20,0.2,0.0,,4.0,,11,72.72727272727273,2.0414371974976597,1,1,9
58,70,1.5,-6,-0.5,20,0.2,0.0,,4.0,0.3,11,72.72727272727273,2.0414371974976597,1,1,9
58,70,1.5,-6,-0.5,20,0.2,0.0,,4.0,0.5,11,72.72727272727273,2.0414371974976597,1,1,9
58,70,1.5,-6,-0.5,20,0.2,0.0,,3.5,,7,85.71428571428571,2.889242886862596,1,0,6
58,70,1.5,-6,-0.5,20,0.2,0.0,,3.5,0.3,7,85.71428571428571,2.889242886862596,1,0,6
58,70,1.5,-6,-0.5,20,0.2,0.0,,3.5,0.5,7,85.71428571428571,2.889242886862596,1,0,6
58,70,1.5,-6,-0.5,20,0.2,0.0,,3.0,,4,75.0,2.3830959133161853,1,0,3
58,70,1.5,-6,-0.5,20,0.2,0.0,,3.0,0.3,4,75.0,2.3830959133161853,1,0,3
58,70,1.5,-6,-0.5,20,0.2,0.0,,3.0,0.5,4,75.0,2.3830959133161853,1,0,3
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,,,7,71.42857142857143,1.6815182297856002,1,1,5
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,,0.3,7,71.42857142857143,1.6815182297856002,1,1,5
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,,0.5,7,71.42857142857143,1.6815182297856002,1,1,5
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,4.0,,6,83.33333333333334,2.9617712680832007,1,0,5
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,4.0,0.3,6,83.33333333333334,2.9617712680832007,1,0,5
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,4.0,0.5,6,83.33333333333334,2.9617712680832007,1,0,5
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,3.5,,5,80.0,2.1389886844647776,1,0,4
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,3.5,0.3,5,80.0,2.1389886844647776,1,0,4
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,3.5,0.5,5,80.0,2.1389886844647776,1,0,4
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,3.0,,3,66.66666666666666,2.941351217754915,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,3.0,0.3,3,66.66666666666666,2.941351217754915,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,5.0,3.0,0.5,3,66.66666666666666,2.941351217754915,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,,,3,66.66666666666666,5.023974417530458,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,,0.3,3,66.66666666666666,5.023974417530458,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,,0.5,3,66.66666666666666,5.023974417530458,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,4.0,,3,66.66666666666666,5.023974417530458,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,4.0,0.3,3,66.66666666666666,5.023974417530458,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,4.0,0.5,3,66.66666666666666,5.023974417530458,1,0,2
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,3.5,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,3.5,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,3.5,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,3.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,3.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,4.0,3.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,4.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,4.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,4.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,3.5,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,3.5,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,3.5,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,3.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,3.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.5,3.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,4.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,4.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,4.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,3.5,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,3.5,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,3.5,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,3.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,3.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.0,3.0,3.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,,,,13,53.84615384615385,0.11497819020145726,1,4,8
58,70,1.5,-6,-0.5,20,0.2,0.05,,,0.3,13,53.84615384615385,0.11497819020145726,1,4,8
58,70,1.5,-6,-0.5,20,0.2,0.05,,,0.5,13,53.84615384615385,0.11497819020145726,1,4,8
58,70,1.5,-6,-0.5,20,0.2,0.05,,4.0,,8,62.5,0.2828376484786582,0,1,7
58,70,1.5,-6,-0.5,20,0.2,0.05,,4.0,0.3,8,62.5,0.2828376484786582,0,1,7
58,70,1.5,-6,-0.5,20,0.2,0.05,,4.0,0.5,8,62.5,0.2828376484786582,0,1,7
58,70,1.5,-6,-0.5,20,0.2,0.05,,3.5,,5,80.0,1.4214552819136987,0,0,5
58,70,1.5,-6,-0.5,20,0.2,0.05,,3.5,0.3,5,80.0,1.4214552819136987,0,0,5
58,70,1.5,-6,-0.5,20,0.2,0.05,,3.5,0.5,5,80.0,1.4214552819136987,0,0,5
58,70,1.5,-6,-0.5,20,0.2,0.05,,3.0,,3,66.66666666666666,-0.8225387822450928,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,,3.0,0.3,3,66.66666666666666,-0.8225387822450928,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,,3.0,0.5,3,66.66666666666666,-0.8225387822450928,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,,,4,50.0,-2.105620094036447,0,1,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,,0.3,4,50.0,-2.105620094036447,0,1,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,,0.5,4,50.0,-2.105620094036447,0,1,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,4.0,,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,4.0,0.3,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,4.0,0.5,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,3.5,,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,3.5,0.3,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,3.5,0.5,3,66.66666666666666,-0.8074934587152626,0,0,3
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,3.0,,2,50.0,-1.587973173367637,0,0,2
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,3.0,0.3,2,50.0,-1.587973173367637,0,0,2
58,70,1.5,-6,-0.5,20,0.2,0.05,5.0,3.0,0.5,2,50.0,-1.587973173367637,0,0,2
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,4.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,4.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,4.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,3.5,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,3.5,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,3.5,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,3.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,3.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,4.0,3.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,4.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,4.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,4.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,3.5,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,3.5,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,3.5,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,3.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,3.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.5,3.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,4.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,4.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,4.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,3.5,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,3.5,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,3.5,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,3.0,,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,3.0,0.3,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.2,0.05,3.0,3.0,0.5,1,0.0,-4.003760933583958,0,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,,,,15,53.333333333333336,0.4996477648412639,2,5,8
58,70,1.5,-6,-0.5,20,0.5,0.0,,,0.3,15,53.333333333333336,0.4996477648412639,2,5,8
58,70,1.5,-6,-0.5,20,0.5,0.0,,,0.5,15,53.333333333333336,0.4996477648412639,2,5,8
58,70,1.5,-6,-0.5,20,0.5,0.0,,4.0,,9,66.66666666666666,1.5847445764254762,1,1,7
58,70,1.5,-6,-0.5,20,0.5,0.0,,4.0,0.3,9,66.66666666666666,1.5847445764254762,1,1,7
58,70,1.5,-6,-0.5,20,0.5,0.0,,4.0,0.5,9,66.66666666666666,1.5847445764254762,1,1,7
58,70,1.5,-6,-0.5,20,0.5,0.0,,3.5,,6,83.33333333333334,3.184546068261419,1,0,5
58,70,1.5,-6,-0.5,20,0.5,0.0,,3.5,0.3,6,83.33333333333334,3.184546068261419,1,0,5
58,70,1.5,-6,-0.5,20,0.5,0.0,,3.5,0.5,6,83.33333333333334,3.184546068261419,1,0,5
58,70,1.5,-6,-0.5,20,0.5,0.0,,3.0,,4,75.0,2.3830959133161853,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,,3.0,0.3,4,75.0,2.3830959133161853,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,,3.0,0.5,4,75.0,2.3830959133161853,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,,,5,60.0,0.7155039247708457,1,1,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,,0.3,5,60.0,0.7155039247708457,1,1,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,,0.5,5,60.0,0.7155039247708457,1,1,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,4.0,,4,75.0,2.3943799059635573,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,4.0,0.3,4,75.0,2.3943799059635573,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,4.0,0.5,4,75.0,2.3943799059635573,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,3.5,,4,75.0,2.3943799059635573,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,3.5,0.3,4,75.0,2.3943799059635573,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,3.5,0.5,4,75.0,2.3943799059635573,1,0,3
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,3.0,,3,66.66666666666666,2.941351217754915,1,0,2
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,3.0,0.3,3,66.66666666666666,2.941351217754915,1,0,2
58,70,1.5,-6,-0.5,20,0.5,0.0,5.0,3.0,0.5,3,66.66666666666666,2.941351217754915,1,0,2
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,4.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,4.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,4.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,3.5,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,3.5,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,3.5,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,3.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,3.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,4.0,3.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,4.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,4.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,4.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,3.5,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,3.5,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,3.5,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,3.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,3.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.5,3.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,4.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,4.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,4.0,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,3.5,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,3.5,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,3.5,0.5,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,3.0,,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,3.0,0.3,2,50.0,3.9981195332080297,1,0,1
58,70,1.5,-6,-0.5,20,0.5,0.0,3.0,3.0,0.5,2,50.0,3.9981195332080297,1,0,1
