rsi_min,rsi_max,vol_min,dist_min,dist_max,adx_min,slope_min,st_dir_up,cmf_min,body_pct_min,close_gt_ma5,stoch_k_min,stoch_k_max,trades,win_rate,avg_pct,targets,stops,times
58,70,1.0,-5,0.0,25,0.5,True,,0.5,False,,,22,63.63636363636363,1.5313503583020915,2,4,16
58,70,1.0,-5,0.0,25,0.5,True,,0.5,False,30.0,80.0,8,75.0,2.8098976859317917,1,0,7
58,70,1.0,-5,0.0,25,0.5,True,,0.5,False,40.0,80.0,8,75.0,2.8098976859317917,1,0,7
58,70,1.0,-5,0.0,25,0.5,True,,0.5,True,,,22,63.63636363636363,1.5313503583020915,2,4,16
58,70,1.0,-5,0.0,25,0.5,True,,0.5,True,30.0,80.0,8,75.0,2.8098976859317917,1,0,7
58,70,1.0,-5,0.0,25,0.5,True,,0.5,True,40.0,80.0,8,75.0,2.8098976859317917,1,0,7
58,70,1.0,-5,0.0,25,0.5,True,0.0,,False,,,20,60.0,1.44088509367363,2,4,14
58,70,1.0,-5,0.0,25,0.5,True,0.0,,False,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,,False,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,,True,,,20,60.0,1.44088509367363,2,4,14
58,70,1.0,-5,0.0,25,0.5,True,0.0,,True,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,,True,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.3,False,,,20,60.0,1.44088509367363,2,4,14
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.3,False,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.3,False,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.3,True,,,20,60.0,1.44088509367363,2,4,14
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.3,True,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.3,True,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.5,False,,,20,60.0,1.44088509367363,2,4,14
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.5,False,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.5,False,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.5,True,,,20,60.0,1.44088509367363,2,4,14
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.5,True,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.0,0.5,True,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,,False,,,17,58.82352941176471,0.8873159533415245,1,3,13
58,70,1.0,-5,0.0,25,0.5,True,0.05,,False,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,,False,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,,True,,,17,58.82352941176471,0.8873159533415245,1,3,13
58,70,1.0,-5,0.0,25,0.5,True,0.05,,True,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,,True,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.3,False,,,17,58.82352941176471,0.8873159533415245,1,3,13
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.3,False,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.3,False,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.3,True,,,17,58.82352941176471,0.8873159533415245,1,3,13
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.3,True,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.3,True,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.5,False,,,17,58.82352941176471,0.8873159533415245,1,3,13
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.5,False,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.5,False,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.5,True,,,17,58.82352941176471,0.8873159533415245,1,3,13
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.5,True,30.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.05,0.5,True,40.0,80.0,6,66.66666666666666,2.934529246380152,1,0,5
58,70,1.0,-5,0.0,25,0.5,True,0.1,,False,,,13,53.84615384615385,0.8309743417731655,1,3,9
58,70,1.0,-5,0.0,25,0.5,True,0.1,,False,30.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,,False,40.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,,True,,,13,53.84615384615385,0.8309743417731655,1,3,9
58,70,1.0,-5,0.0,25,0.5,True,0.1,,True,30.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,,True,40.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.3,False,,,13,53.84615384615385,0.8309743417731655,1,3,9
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.3,False,30.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.3,False,40.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.3,True,,,13,53.84615384615385,0.8309743417731655,1,3,9
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.3,True,30.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.3,True,40.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.5,False,,,13,53.84615384615385,0.8309743417731655,1,3,9
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.5,False,30.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.5,False,40.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.5,True,,,13,53.84615384615385,0.8309743417731655,1,3,9
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.5,True,30.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-5,0.0,25,0.5,True,0.1,0.5,True,40.0,80.0,5,60.0,2.793334396611564,1,0,4
58,70,1.0,-4,0.0,15,0.0,False,,,False,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,False,,,False,30.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,False,,,False,40.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,False,,,True,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,False,,,True,30.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,False,,,True,40.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,False,,0.3,False,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,False,,0.3,False,30.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,False,,0.3,False,40.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,False,,0.3,True,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,False,,0.3,True,30.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,False,,0.3,True,40.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,False,,0.5,False,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,False,,0.5,False,30.0,80.0,9,66.66666666666666,2.261830291402643,1,0,8
58,70,1.0,-4,0.0,15,0.0,False,,0.5,False,40.0,80.0,9,66.66666666666666,2.261830291402643,1,0,8
58,70,1.0,-4,0.0,15,0.0,False,,0.5,True,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,False,,0.5,True,30.0,80.0,9,66.66666666666666,2.261830291402643,1,0,8
58,70,1.0,-4,0.0,15,0.0,False,,0.5,True,40.0,80.0,9,66.66666666666666,2.261830291402643,1,0,8
58,70,1.0,-4,0.0,15,0.0,False,0.0,,False,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,False,0.0,,False,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,,False,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,,True,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,False,0.0,,True,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,,True,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.3,False,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.3,False,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.3,False,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.3,True,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.3,True,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.3,True,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.5,False,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.5,False,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.5,False,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.5,True,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.5,True,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.0,0.5,True,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,False,0.05,,False,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,False,0.05,,False,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,,False,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,,True,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,False,0.05,,True,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,,True,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.3,False,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.3,False,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.3,False,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.3,True,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.3,True,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.3,True,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.5,False,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.5,False,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.5,False,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.5,True,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.5,True,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.05,0.5,True,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,False,0.1,,False,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,False,0.1,,False,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,,False,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,,True,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,False,0.1,,True,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,,True,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.3,False,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.3,False,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.3,False,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.3,True,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.3,True,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.3,True,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.5,False,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.5,False,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.5,False,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.5,True,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.5,True,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,False,0.1,0.5,True,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,,,False,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,True,,,False,30.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,True,,,False,40.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,True,,,True,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,True,,,True,30.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,True,,,True,40.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,True,,0.3,False,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,True,,0.3,False,30.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,True,,0.3,False,40.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,True,,0.3,True,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,True,,0.3,True,30.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,True,,0.3,True,40.0,80.0,10,70.0,3.235647262262379,2,0,8
58,70,1.0,-4,0.0,15,0.0,True,,0.5,False,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,True,,0.5,False,30.0,80.0,9,66.66666666666666,2.261830291402643,1,0,8
58,70,1.0,-4,0.0,15,0.0,True,,0.5,False,40.0,80.0,9,66.66666666666666,2.261830291402643,1,0,8
58,70,1.0,-4,0.0,15,0.0,True,,0.5,True,,,34,61.76470588235294,1.035995327109078,3,7,24
58,70,1.0,-4,0.0,15,0.0,True,,0.5,True,30.0,80.0,9,66.66666666666666,2.261830291402643,1,0,8
58,70,1.0,-4,0.0,15,0.0,True,,0.5,True,40.0,80.0,9,66.66666666666666,2.261830291402643,1,0,8
58,70,1.0,-4,0.0,15,0.0,True,0.0,,False,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,True,0.0,,False,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,,False,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,,True,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,True,0.0,,True,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,,True,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.3,False,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.3,False,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.3,False,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.3,True,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.3,True,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.3,True,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.5,False,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.5,False,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.5,False,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.5,True,,,30,66.66666666666666,1.529662300584309,3,5,22
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.5,True,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.0,0.5,True,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.0,True,0.05,,False,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,True,0.05,,False,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,,False,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,,True,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,True,0.05,,True,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,,True,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.3,False,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.3,False,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.3,False,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.3,True,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.3,True,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.3,True,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.5,False,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.5,False,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.5,False,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.5,True,,,20,65.0,0.4114883486077222,1,4,15
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.5,True,30.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.05,0.5,True,40.0,80.0,4,75.0,3.3298142999927887,1,0,3
58,70,1.0,-4,0.0,15,0.0,True,0.1,,False,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,True,0.1,,False,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,,False,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,,True,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,True,0.1,,True,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,,True,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.3,False,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.3,False,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.3,False,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.3,True,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.3,True,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.3,True,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.5,False,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.5,False,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.5,False,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.5,True,,,16,62.5,0.24675388802498027,1,4,11
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.5,True,30.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.0,True,0.1,0.5,True,40.0,80.0,3,66.66666666666666,3.22625123491602,1,0,2
58,70,1.0,-4,0.0,15,0.2,False,,,False,,,31,64.51612903225806,1.1844173102952782,3,6,22
58,70,1.0,-4,0.0,15,0.2,False,,,False,30.0,80.0,9,77.77777777777779,3.7416539291041104,2,0,7
58,70,1.0,-4,0.0,15,0.2,False,,,False,40.0,80.0,9,77.77777777777779,3.7416539291041104,2,0,7
58,70,1.0,-4,0.0,15,0.2,False,,,True,,,31,64.51612903225806,1.1844173102952782,3,6,22
58,70,1.0,-4,0.0,15,0.2,False,,,True,30.0,80.0,9,77.77777777777779,3.7416539291041104,2,0,7
58,70,1.0,-4,0.0,15,0.2,False,,,True,40.0,80.0,9,77.77777777777779,3.7416539291041104,2,0,7
58,70,1.0,-4,0.0,15,0.2,False,,0.3,False,,,31,64.51612903225806,1.1844173102952782,3,6,22
58,70,1.0,-4,0.0,15,0.2,False,,0.3,False,30.0,80.0,9,77.77777777777779,3.7416539291041104,2,0,7
58,70,1.0,-4,0.0,15,0.2,False,,0.3,False,40.0,80.0,9,77.77777777777779,3.7416539291041104,2,0,7
58,70,1.0,-4,0.0,15,0.2,False,,0.3,True,,,31,64.51612903225806,1.1844173102952782,3,6,22
58,70,1.0,-4,0.0,15,0.2,False,,0.3,True,30.0,80.0,9,77.77777777777779,3.7416539291041104,2,0,7
58,70,1.0,-4,0.0,15,0.2,False,,0.3,True,40.0,80.0,9,77.77777777777779,3.7416539291041104,2,0,7
58,70,1.0,-4,0.0,15,0.2,False,,0.5,False,,,31,64.51612903225806,1.1844173102952782,3,6,22
58,70,1.0,-4,0.0,15,0.2,False,,0.5,False,30.0,80.0,8,75.0,2.7093606702421233,1,0,7
58,70,1.0,-4,0.0,15,0.2,False,,0.5,False,40.0,80.0,8,75.0,2.7093606702421233,1,0,7
58,70,1.0,-4,0.0,15,0.2,False,,0.5,True,,,31,64.51612903225806,1.1844173102952782,3,6,22
58,70,1.0,-4,0.0,15,0.2,False,,0.5,True,30.0,80.0,8,75.0,2.7093606702421233,1,0,7
58,70,1.0,-4,0.0,15,0.2,False,,0.5,True,40.0,80.0,8,75.0,2.7093606702421233,1,0,7
58,70,1.0,-4,0.0,15,0.2,False,0.0,,False,,,29,65.51724137931035,1.3815362681262429,3,5,21
58,70,1.0,-4,0.0,15,0.2,False,0.0,,False,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.2,False,0.0,,False,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.2,False,0.0,,True,,,29,65.51724137931035,1.3815362681262429,3,5,21
58,70,1.0,-4,0.0,15,0.2,False,0.0,,True,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.2,False,0.0,,True,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.2,False,0.0,0.3,False,,,29,65.51724137931035,1.3815362681262429,3,5,21
58,70,1.0,-4,0.0,15,0.2,False,0.0,0.3,False,30.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
58,70,1.0,-4,0.0,15,0.2,False,0.0,0.3,False,40.0,80.0,7,71.42857142857143,2.7175000740634863,1,0,6
